regime,metric,seed,N,T,beta_hat,fixed_statistic,adaptive_statistic,fixed_reject,adaptive_reject,fixed_mean,adaptive_mean,fixed_se,adaptive_se,fixed_weight_norm_squared,adaptive_weight_norm_squared,spectrum_means
smooth,power,537,120,100,0.5315774851211347,4.574872820939335,4.144432122479463,1,1,0.01957285466983995,0.017820066267858786,0.0042783385322220065,0.0042997606767891,1.0507812500000016,3.132374999025489,"[0.02428417090103612, 0.0216187223909661, 0.021413897453353526, 0.02052439505308704, 0.021496576744086723]"
smooth,power,538,120,100,1.2503860839376286,4.343983594381372,4.446073008776347,1,1,0.020048702226860594,0.020466204816873224,0.004615280373708623,0.004603209343722844,1.0507812500000016,0.757151247351606,"[0.024595959263692995, 0.022329411162758175, 0.021759488020911454, 0.021908162966624848, 0.021165679793171827]"
smooth,power,539,120,100,1.9712276234952986,4.520470636734855,4.716083994700799,1,1,0.021876325093833582,0.022646339200729247,0.004839391039521251,0.004801937205990324,1.0507812500000016,0.44728094797603757,"[0.025391329075325673, 0.02400533806026192, 0.022700847484630946, 0.02299276815154714, 0.023195540694798324]"
smooth,power,540,120,100,1.6563393595377276,5.164863380305584,5.3354673754662985,1,1,0.022102672573619624,0.022766994930729565,0.004279430247448654,0.004267104140757644,1.0507812500000016,0.5338981366202593,"[0.025803317462566103, 0.02418157327291283, 0.023368255641845803, 0.023129841758405136, 0.023449783286796484]"
smooth,power,541,120,100,0.5,4.093557927105912,3.5101284509018655,1,1,0.019997008988256463,0.017189802771647666,0.004884994751349242,0.004897200490549298,1.0507812500000016,3.5115366003409427,"[0.025043464247725904, 0.023729421299272063, 0.022480413184056563, 0.022023661924285613, 0.020986800789784352]"
smooth,power,542,120,100,2.0,4.952075720599073,5.2385522059070535,1,1,0.02076255849634048,0.021924204834100625,0.004192698106366747,0.004185164902886456,1.0507812500000016,0.4413481422186647,"[0.02610521378098809, 0.022734891444388044, 0.023415653913820025, 0.022387209729553853, 0.02227849121880365]"
smooth,power,543,120,100,2.0,2.539083201391249,2.850722929573161,1,1,0.012903673138000194,0.014259851550107535,0.005082020601345334,0.005002187831787168,1.0507812500000016,0.4413481422186647,"[0.01922030496211999, 0.015311558614230692, 0.015811917384913894, 0.014773213628840627, 0.014830499170388685]"
smooth,power,544,120,100,0.776413907753601,4.340440305464233,4.123596419536326,1,1,0.01924488153613908,0.01830567818007363,0.004433854674124066,0.004439250672870647,1.0507812500000016,1.589442352526621,"[0.025440202465647477, 0.0233800757081056, 0.02205058035287192, 0.02180544138117393, 0.020516225491609346]"
smooth,power,545,120,100,1.27857728868771,4.7116622550973455,4.83853811262861,1,1,0.020787126864346653,0.02136442859936929,0.004411845700921781,0.004415471802032109,1.0507812500000016,0.734471015619266,"[0.0263507736706233, 0.023761520938079397, 0.023117617529059647, 0.02298031213194868, 0.022115244247713436]"
smooth,power,546,120,100,1.1474273295416149,4.359798545785851,4.439669510311543,1,1,0.019903869052037688,0.020240547155835478,0.004565318521718536,0.004559021140836031,1.0507812500000016,0.8547524858040996,"[0.02532792875257652, 0.022667857102675572, 0.02285947574831221, 0.021201466869103337, 0.02159455531875378]"
smooth,power,547,120,100,0.7672902413955643,4.74036288242867,4.497528567005289,1,1,0.020267058745443028,0.019225687664212378,0.004275423474554638,0.004274722745566446,1.0507812500000016,1.621937933073931,"[0.027057502118496116, 0.024185202024666806, 0.023557211664856387, 0.022886547602450194, 0.021739557341285812]"
smooth,power,548,120,100,0.7529788084496494,4.411936108755257,4.212864708041237,1,1,0.01731789431424329,0.016622999722697315,0.003925236877269558,0.003945771078517768,1.0507812500000016,1.6753201002919078,"[0.021917853720165064, 0.01949850766860803, 0.019559206801265227, 0.01841065861114006, 0.018873481858518712]"
smooth,power,549,120,100,0.5,4.508474623237656,4.001499708157683,1,1,0.01959465947274189,0.017327612400818468,0.004346183822738352,0.004330279561308831,1.0507812500000016,3.5115366003409427,"[0.024465878942149966, 0.022744156568627837, 0.020466601180729085, 0.02204222804883876, 0.02080449847828906]"
smooth,power,550,120,100,1.2048801630709334,5.393099750385506,5.5132219009738295,1,1,0.019421848298706013,0.019901716500571504,0.0036012403251613713,0.0036098159765809816,1.0507812500000016,0.7971946877251314,"[0.025819883755245597, 0.022637967196273538, 0.02179766853095998, 0.021028467722886125, 0.02181996483335301]"
smooth,power,551,120,100,1.4625595842890737,2.2459371230454184,2.4608083748629896,1,1,0.010534937732180732,0.011467684420914944,0.004690664588996015,0.004660128979589249,1.0507812500000016,0.6173525475076465,"[0.016662964909259514, 0.013772946752015248, 0.01365370565281595, 0.012148006595640517, 0.012415210965891002]"
smooth,power,552,120,100,1.2313003624045513,3.5321634630187435,3.643024632606427,1,1,0.016513107118289565,0.017018797315544534,0.0046750687761706045,0.0046716119246682985,1.0507812500000016,0.7734031308729901,"[0.021310805593372947, 0.0205204731098771, 0.01879186976702224, 0.017786692302561472, 0.018001328048127]"
smooth,power,553,120,100,2.0,3.882799021548975,4.185926142275443,1,1,0.016374534577369884,0.01762970259799905,0.004217198594749194,0.004211661170977004,1.0507812500000016,0.4413481422186647,"[0.02149660209602868, 0.019386265439470748, 0.01880949202331839, 0.017803471583440027, 0.017943932060106454]"
smooth,power,554,120,100,1.179456131094656,5.417374864200605,5.506721629959065,1,1,0.023753017808605562,0.024177749903110092,0.0043845992577644126,0.004390588725526301,1.0507812500000016,0.8216234486244482,"[0.029700088777528166, 0.026466495612658895, 0.02674803686046612, 0.02580289584041367, 0.025213200049741303]"
nonlinear,typeI,505,120,100,2.0,2.0860144883768372,5.066961706384979,1,1,0.009178368523907654,0.02253965263177371,0.004399954350772268,0.004448356616425785,1.0507812500000016,0.4413481422186647,"[0.06503409437936675, 0.04055012173065937, 0.033581457261017515, 0.02745134900081553, 0.025065432005898003]"
nonlinear,typeI,506,120,100,2.0,2.142890257423967,5.456063040590611,1,1,0.008817152778091175,0.022173823028807913,0.004114607711498273,0.0040640701663167775,1.0507812500000016,0.4413481422186647,"[0.06459501938823031, 0.04072536465793048, 0.032861300489285816, 0.02637293398258029, 0.02535816152855388]"
nonlinear,typeI,507,120,100,2.0,1.0278042900326305,4.35130740632674,0,1,0.003997774586142004,0.01681843265016099,0.0038896262886926485,0.003865144674841226,1.0507812500000016,0.4413481422186647,"[0.056818066472483185, 0.036005485620957366, 0.026025074979693124, 0.0206315421430397, 0.019911739475284133]"
nonlinear,typeI,508,120,100,2.0,-0.1709801531666751,2.404134491278176,0,1,-0.0008535106673576269,0.011947930203328797,0.004991869825532361,0.004969742852021806,1.0507812500000016,0.4413481422186647,"[0.052621068997671556, 0.028979649674987347, 0.023164359918810877, 0.01588222346195832, 0.014699674205658505]"
nonlinear,typeI,509,120,100,2.0,2.644957286616221,6.091653455535653,1,1,0.011233009142279655,0.025722874472107617,0.004246952946695938,0.004222642450012078,1.0507812500000016,0.4413481422186647,"[0.07259311586809626, 0.04550761629744478, 0.03678568914415603, 0.030872329590837154, 0.02956555818238125]"
nonlinear,typeI,510,120,100,1.8364898997453656,-0.790074364274893,2.127249369217837,0,1,-0.0037622508445468382,0.010241506908265434,0.004761894594567336,0.0048144364532265,1.0507812500000016,0.4788969004672793,"[0.05942706083115773, 0.03343672625950164, 0.023627355673210337, 0.017307565299213613, 0.013930812819207754]"
nonlinear,typeI,511,120,100,2.0,-0.9161622510171784,2.811530524874233,0,1,-0.0033310070024186776,0.010364981546181394,0.0036358265129570583,0.0036865975505085595,1.0507812500000016,0.4413481422186647,"[0.05268920927873628, 0.029839248831696953, 0.021887700062060148, 0.014322455096916277, 0.012784661699635552]"
nonlinear,typeI,512,120,100,2.0,1.6994157056787311,5.050771372880403,1,1,0.006975362905875137,0.02031643294551443,0.00410456540007628,0.0040224416125032745,1.0507812500000016,0.4413481422186647,"[0.061866676565709725, 0.039657389473422164, 0.03068349539510465, 0.024446680248062427, 0.023039708902030134]"
nonlinear,typeI,513,120,100,2.0,-0.3054514743731791,3.1632577929781798,0,1,-0.0012285753339434078,0.012526551602463637,0.004022162068343532,0.003960016041142823,1.0507812500000016,0.4413481422186647,"[0.0553654970105512, 0.03187303734406807, 0.024135104950810435, 0.01638521773433726, 0.015289237453049194]"
nonlinear,typeI,514,120,100,1.804947565577347,-1.34525877734649,1.6806827465870766,0,1,-0.005730131403075252,0.007161811478692119,0.004259501219815775,0.004261251264246891,1.0507812500000016,0.48734527876332323,"[0.05368104339647475, 0.02920995800779147, 0.0200063044939096, 0.014159727518969272, 0.010848228193880814]"
nonlinear,typeI,515,120,100,2.0,0.8748461432953666,4.140502313427605,0,1,0.0035927753583732346,0.017164181106378844,0.0041067510966442435,0.00414543449250483,1.0507812500000016,0.4413481422186647,"[0.059611393534412346, 0.03615071267561933, 0.028296362431345614, 0.021691714671778717, 0.01958139567397994]"
nonlinear,typeI,516,120,100,2.0,-1.197900361712642,2.3712888010015027,0,1,-0.004594713810434134,0.008949884078021716,0.0038356393881249485,0.0037742699557480183,1.0507812500000016,0.4413481422186647,"[0.052247255752332585, 0.027241043354711402, 0.02001465328151946, 0.013687484911073331, 0.011921904191156647]"
nonlinear,typeI,517,120,100,2.0,-1.2463966118492258,2.206646325016299,0,1,-0.005184929683647921,0.009132130464490178,0.004159935637144632,0.004138465852439096,1.0507812500000016,0.4413481422186647,"[0.054745232963582434, 0.028360961624624238, 0.021077041855785305, 0.01417450836507448, 0.012030118596835549]"
nonlinear,typeI,518,120,100,2.0,1.0861171891381556,4.179258616058184,0,1,0.004910970396880202,0.018437643602771545,0.0045215842691681395,0.004411702001864067,1.0507812500000016,0.4413481422186647,"[0.06055393457587461, 0.03801450320364851, 0.028958971531766433, 0.022727362585456427, 0.021104411433859986]"
nonlinear,typeI,519,120,100,2.0,1.3975717978671416,4.53817672387003,0,1,0.006822982888548733,0.02196066590216442,0.004882026740208555,0.0048390944730413625,1.0507812500000016,0.4413481422186647,"[0.07017353708786701, 0.042502663460893875, 0.03441099536402128, 0.02710853862760754, 0.025230347349972444]"
nonlinear,typeI,520,120,100,2.0,0.20807337064120646,3.4753309667288157,0,1,0.000839697679144552,0.014004238915426554,0.004035584546724595,0.00402961302088824,1.0507812500000016,0.4413481422186647,"[0.054182788594130726, 0.03353367182538994, 0.0243660069846845, 0.018077306075749332, 0.016011358646461204]"
nonlinear,typeI,521,120,100,2.0,1.6971592491362983,5.319997664265371,1,1,0.006456984922395798,0.020303116890958806,0.0038045839986329045,0.0038163770310155627,1.0507812500000016,0.4413481422186647,"[0.06399407126693574, 0.0393161006237111, 0.03228207730881172, 0.023730281508445878, 0.02376810960195816]"
nonlinear,typeI,522,120,100,2.0,-1.6593181283772478,1.5041196931049068,0,0,-0.006770999791686094,0.006055835381415256,0.004080591705647115,0.004026165875745158,1.0507812500000016,0.4413481422186647,"[0.04694181889129923, 0.023938574586092883, 0.01613151878148451, 0.010035539211518358, 0.009343149847820437]"
nonlinear,typeI,523,120,100,2.0,1.3071151009561897,4.034027713765696,0,1,0.0066840019386906445,0.020110901667208726,0.005113552688513137,0.004985315692944394,1.0507812500000016,0.4413481422186647,"[0.06260305093588911, 0.03858487035151542, 0.03125431016723253, 0.02421270800139162, 0.02313276820788835]"
nonlinear,typeI,524,120,100,2.0,1.469655013247258,4.299537396475879,0,1,0.007246947516873575,0.02106138391911072,0.004931053513614172,0.004898523254239795,1.0507812500000016,0.4413481422186647,"[0.06461869684934118, 0.04007141300264154, 0.03259594608559622, 0.025434206180979906, 0.023897868119418842]"
nonlinear,typeI,525,120,100,1.7648546934405962,0.7446424518370841,3.5044117158026307,0,1,0.0032728350629417755,0.015172293665814046,0.004395176577520481,0.004329483775378564,1.0507812500000016,0.4987483168530483,"[0.05956794037085893, 0.036574912476903504, 0.02762683229972197, 0.022215746457464908, 0.01891198401691002]"
nonlinear,typeI,526,120,100,1.6915212604600167,-0.07033286908001164,2.2117815189628356,0,1,-0.00036070614233200954,0.011135375010186051,0.005128557203057722,0.005034572770735389,1.0507812500000016,0.5217543779857667,"[0.05588050522113976, 0.03581413977438825, 0.023164250556243996, 0.018903744351836303, 0.015240811329887789]"
nonlinear,typeI,527,120,100,1.8300764619114984,-0.46881976684684906,2.7721777813086264,0,1,-0.001986481123271727,0.01160363908705377,0.00423719574930094,0.00418574853506552,1.0507812500000016,0.4805791785914313,"[0.05935609555605782, 0.03460092046354247, 0.02449581088798729, 0.018503124468919212, 0.015191469061500233]"
nonlinear,typeI,528,120,100,1.9389213963893757,-1.1991816911950575,1.9414197769500199,0,1,-0.005178544978658143,0.008376555594560622,0.00431839896879797,0.00431465450904195,1.0507812500000016,0.4542614900363463,"[0.053057043118281154, 0.027670692664267273, 0.02060502556543525, 0.013876373048665609, 0.011236256325592914]"
nonlinear,typeI,529,120,100,2.0,2.05806023795836,5.347494979720077,1,1,0.008929513315301795,0.023102385372858806,0.004338800755492008,0.004320225724469616,1.0507812500000016,0.4413481422186647,"[0.06807027089224886, 0.042908466782765095, 0.03439984859838519, 0.027384760610903686, 0.026601388376116964]"
nonlinear,typeI,530,120,100,2.0,1.2253933531881718,4.482028697010274,0,1,0.005486775715018523,0.019846654065840828,0.004477562817476757,0.004428051538152686,1.0507812500000016,0.4413481422186647,"[0.06478052062784995, 0.039372163040392635, 0.032754078570385904, 0.02359445472135685, 0.02280529418974352]"
nonlinear,typeI,531,120,100,2.0,-0.2026387772655749,3.1011827132583867,0,1,-0.0008529852498271211,0.012700007348948432,0.0042093880615417115,0.004095214156409584,1.0507812500000016,0.4413481422186647,"[0.05471413375067653, 0.032238894568443685, 0.02340944569923121, 0.017202006239841448, 0.015002298764907527]"
nonlinear,typeI,532,120,100,2.0,-0.17434840231653156,2.8259148470097752,0,1,-0.0008213697953643996,0.013042668476477145,0.0047110830065032255,0.00461537915421555,1.0507812500000016,0.4413481422186647,"[0.056678995166148625, 0.032056449487201766, 0.024642889868082173, 0.01772857288230011, 0.01558364591495666]"
nonlinear,typeI,533,120,100,2.0,-0.6125770011035141,2.4530694484978435,0,1,-0.002883553116641157,0.011530972100571484,0.0047072500460295435,0.004700630105532709,1.0507812500000016,0.4413481422186647,"[0.057168363516245845, 0.03127352407682504, 0.02358582013587339, 0.015949056480157542, 0.014742417534649256]"
nonlinear,typeI,534,120,100,2.0,-1.7939178588061249,1.656565779322727,0,1,-0.007638863121249545,0.0068499219231142215,0.0042582011677687985,0.004135013537412775,1.0507812500000016,0.4413481422186647,"[0.0529254614503789, 0.02684574055035214, 0.01834748333858745, 0.011909941323000436, 0.009984839200680664]"
nonlinear,typeI,535,120,100,2.0,0.21934369120801786,3.2119640234548474,0,1,0.0009528172273193195,0.013936431277187461,0.004343946352282824,0.004338912632712859,1.0507812500000016,0.4413481422186647,"[0.05478816895962811, 0.03210310800128982, 0.024538691904804278, 0.017879310200217654, 0.016763473561112668]"
nonlinear,typeI,536,120,100,2.0,0.1714748237061506,3.4847503041796686,0,1,0.0007316146630734408,0.01468524912061145,0.004266601051167597,0.00421414673613708,1.0507812500000016,0.4413481422186647,"[0.05736595822616957, 0.035069858930113336, 0.02632000189619397, 0.01820056321579117, 0.0172660203448626]"
nonlinear,typeI,537,120,100,2.0,0.13157987840772775,3.4498711622331504,0,1,0.000553304199527697,0.014376189508897984,0.004205082161674965,0.004167167071709446,1.0507812500000016,0.4413481422186647,"[0.05848009258943065, 0.03397063922631146, 0.02471388726835309, 0.01884557898573133, 0.01801314188651146]"
nonlinear,typeI,538,120,100,2.0,-0.15976251232582125,3.2243112967655074,0,1,-0.0006646977194157584,0.013351507570711704,0.0041605362217900475,0.004140886639607462,1.0507812500000016,0.4413481422186647,"[0.057579868116223794, 0.03350066203423576, 0.023656851679963568, 0.018456999910801013, 0.016274893337421444]"
nonlinear,typeI,539,120,100,2.0,0.6068174154182843,3.7073999952849825,0,1,0.002781094879591862,0.01662821173426805,0.004583083492544178,0.004485141003240968,1.0507812500000016,0.4413481422186647,"[0.061590143050591004, 0.03495290328976222, 0.02764875595033568, 0.021901506228451537, 0.019973975966941594]"
nonlinear,typeI,540,120,100,2.0,0.9179682125035548,4.011641233501812,0,1,0.003989816197596246,0.01800236963504241,0.004346355509102985,0.00448753230590561,1.0507812500000016,0.4413481422186647,"[0.061358567155091276, 0.03938796933527801, 0.027756289792734732, 0.02238457407854598, 0.021056517085646435]"
nonlinear,typeI,541,120,100,1.734224727868059,0.8308940104957471,3.1138753553545664,0,1,0.004196546383099672,0.015515155460708443,0.0050506398290148125,0.004982587191240281,1.0507812500000016,0.5080010890001198,"[0.05896845350998822, 0.036417054830272834, 0.02819516623797768, 0.022581502960472146, 0.019327655807114878]"
nonlinear,typeI,542,120,100,2.0,0.1799789253640103,3.6336529713777512,0,1,0.0007449813740531728,0.014912794786998638,0.004139270042569905,0.004104077880982739,1.0507812500000016,0.4413481422186647,"[0.06074424724004123, 0.03355376250671934, 0.026454701953295523, 0.020346923243874833, 0.01806854997420221]"
nonlinear,typeI,543,120,100,2.0,-0.7375639459112426,2.2397934670490764,0,1,-0.0036584425512609423,0.01106480204694028,0.0049601699914182,0.004940099259025938,1.0507812500000016,0.4413481422186647,"[0.058816947337764026, 0.029735077090265367, 0.024019334802973035, 0.016286809821518897, 0.014399117157427836]"
nonlinear,typeI,544,120,100,1.8136193636893407,0.45248114182822513,3.237997864531572,0,1,0.002075537259657543,0.014510217124676298,0.004587013839452952,0.004481231221187179,1.0507812500000016,0.48497836769261926,"[0.058688411220887804, 0.036174043203964924, 0.02633642106967891, 0.02107610133040189, 0.017921080995841127]"
nonlinear,typeI,545,120,100,1.9447603956015445,1.8879406655346116,4.858855257353899,1,1,0.008059185473196789,0.020377178443034598,0.004268770528820964,0.004193822899374013,1.0507812500000016,0.45297389045947073,"[0.059831435086444985, 0.03975525368826501, 0.02978759739495208, 0.025335000449803153, 0.022806782305946807]"
nonlinear,typeI,546,120,100,2.0,1.2391158238937354,4.020185667388521,0,1,0.005838423454208379,0.01898594881992386,0.004711765713605374,0.004722654720635569,1.0507812500000016,0.4413481422186647,"[0.05974430834043253, 0.037166476543875324, 0.030728926696006572, 0.022447761507288812, 0.021407259169869623]"
nonlinear,typeI,547,120,100,2.0,0.052439769248185664,3.780032958637809,0,1,0.00019647431719963866,0.013770526822553494,0.0037466663186439615,0.0036429647501052226,1.0507812500000016,0.4413481422186647,"[0.055866556313911235, 0.03269894421731231, 0.02538788016351265, 0.018054304493107385, 0.015916918522459928]"
nonlinear,typeI,548,120,100,2.0,-0.44172612235095987,2.6668106959497333,0,1,-0.0020606295692279057,0.012128134505561078,0.0046649484034604945,0.004547804808185635,1.0507812500000016,0.4413481422186647,"[0.057760561064032497, 0.03149963251092616, 0.023056308933554596, 0.017485844883553012, 0.015400077879564497]"
nonlinear,typeI,549,120,100,2.0,-0.22241202662030818,2.776848200759373,0,1,-0.0010379862468414712,0.01297101422209909,0.0046669519747395425,0.004671128302422855,1.0507812500000016,0.4413481422186647,"[0.058935147971192134, 0.030626395446056876, 0.024657322411506134, 0.018742827508719147, 0.01616158868240123]"
nonlinear,typeI,550,120,100,1.8508596471733625,0.3271055135861095,3.280510440130316,0,1,0.001323458839215225,0.01319219994785881,0.0040459692186351,0.004021386363073046,1.0507812500000016,0.4751912723735354,"[0.053448363338878827, 0.03334308760376217, 0.024374810323381985, 0.018446685266297135, 0.015895439731853513]"
nonlinear,typeI,551,120,100,1.9950172841409977,-1.6198839962489215,1.2518605834236545,0,0,-0.007960670527771472,0.006189149449276762,0.0049143460557703935,0.004943960638452525,1.0507812500000016,0.4423571203665283,"[0.05016019675605088, 0.02641631635637393, 0.017802357485873187, 0.010904354869026132, 0.008485104426903159]"
nonlinear,typeI,552,120,100,2.0,0.04891755369834415,3.396384416557224,0,1,0.00020939281868172975,0.014257824272712166,0.004280525145901105,0.004197941847573525,1.0507812500000016,0.4413481422186647,"[0.05838391618274255, 0.03453554225546598, 0.024807174090016388, 0.01900643883072885, 0.017238192501837963]"
nonlinear,typeI,553,120,100,1.8551588767757852,0.7964175606315604,3.581316089862039,0,1,0.0036045409529373027,0.016194721266613477,0.004525943589288633,0.0045220027666525615,1.0507812500000016,0.4740993918007612,"[0.058578145886256955, 0.03808153730939866, 0.027333049295560036, 0.021828903801012624, 0.019062194142565]"
nonlinear,typeI,554,120,100,1.9816047508589212,1.352964910202906,4.248356700737976,0,1,0.0067762166882190155,0.0208930319197674,0.005008420127616448,0.004917909062611926,1.0507812500000016,0.44511122792028773,"[0.06461044117829294, 0.04180715402722169, 0.032571079418715454, 0.025486831033355084, 0.02309976024348664]"
nonlinear,power,505,120,100,2.0,5.359578070919557,8.178291856559431,1,1,0.025265518796245705,0.038805390582846454,0.004714087277379808,0.004744926112134581,1.0507812500000016,0.4413481422186647,"[0.08211596566320524, 0.05683991840167282, 0.05007921895814636, 0.04373584217648368, 0.041559211381476314]"
nonlinear,power,506,120,100,2.0,5.953253390765916,9.375787887858232,1,1,0.02420197889077501,0.037684450079247464,0.004065336598693189,0.0040193368845352516,1.0507812500000016,0.4413481422186647,"[0.08020835421680061, 0.05686447632872819, 0.04812700208336216, 0.0419742680198608, 0.040766784313463235]"
nonlinear,power,507,120,100,2.0,4.735848828204798,7.923963142965293,1,1,0.019409417707403516,0.0322184966578303,0.0040984031398571845,0.004065957410015608,1.0507812500000016,0.4413481422186647,"[0.07231141782747015, 0.051238537068728836, 0.041604135718331214, 0.035769478620841476, 0.035540330028138355]"
nonlinear,power,508,120,100,2.0,2.8198687412453944,5.416843873905524,1,1,0.01435560189504028,0.027320275782959987,0.005090875928040583,0.0050435782198873244,1.0507812500000016,0.4413481422186647,"[0.06857064581808785, 0.0445704915005463, 0.03858848425017821, 0.03140173535153101, 0.030110785421190195]"
nonlinear,power,509,120,100,2.0,5.777879930723074,9.188683025732903,1,1,0.02548179599643578,0.04021517641375391,0.0044102328712197466,0.004376598507221472,1.0507812500000016,0.4413481422186647,"[0.08761424032186889, 0.060554649774824554, 0.05140782955553873, 0.045434294098544686, 0.043959534453805765]"
nonlinear,power,510,120,100,1.8688660970853217,2.3749444694592374,5.274853890692734,1,1,0.011693977811536489,0.026220689963743108,0.00492389525814856,0.004970884598340904,1.0507812500000016,0.47066859612863277,"[0.07611867709993615, 0.049410696652143905, 0.039481902569783935, 0.03315997451341598, 0.0298090896317166]"
nonlinear,power,511,120,100,2.0,3.0791746250249257,6.797230125183535,1,1,0.011151136034454957,0.024972976388882698,0.0036214691897718163,0.0036739930720248175,1.0507812500000016,0.4413481422186647,"[0.06777286962431256, 0.04451726288257328, 0.03662211567774042, 0.02907395528770041, 0.02738798155976927]"
nonlinear,power,512,120,100,2.0,5.443559090538529,8.77011326476158,1,1,0.023187776365201397,0.03663727269933575,0.004259672023309925,0.004177514200021194,1.0507812500000016,0.4413481422186647,"[0.07836610124217605, 0.056105460451169105, 0.04722871399348919, 0.040879058554640094, 0.039143344643933396]"
nonlinear,power,513,120,100,2.0,3.625792813399227,6.955539513558599,1,1,0.015891306488099992,0.02978719329004533,0.004382850125736138,0.004282513704649429,1.0507812500000016,0.4413481422186647,"[0.07316665070846183, 0.04908618621850789, 0.041704692477438146, 0.03376940911316761, 0.03251450562019788]"
nonlinear,power,514,120,100,1.76505852553422,2.071414526590043,4.912575033097413,1,1,0.009156415817819973,0.021654703463602876,0.004420368641950792,0.00440801480236108,1.0507812500000016,0.4986883602915668,"[0.06827553753965011, 0.04414670133924534, 0.03470662246457796, 0.02905871756124715, 0.025582868878384544]"
nonlinear,power,515,120,100,1.9677034048384918,4.431105676595469,7.535934017786997,1,1,0.019255508068338402,0.032736950558669126,0.00434553122261189,0.004344113215614732,1.0507812500000016,0.44802567854814435,"[0.07554702242061162, 0.052203221191203054, 0.04432731515625794, 0.03754142961610058, 0.03513206219680115]"
nonlinear,power,516,120,100,2.0,2.3697799065238794,5.840571920935763,1,1,0.009617438859384177,0.023377152143797597,0.004058367966116968,0.004002545035016392,1.0507812500000016,0.4413481422186647,"[0.06756993146918203, 0.041660784792764104, 0.03464560536414119, 0.028611959531626995, 0.02620861931728077]"
nonlinear,power,517,120,100,2.0,2.3196558921305477,5.613470383734747,1,1,0.010405797469478385,0.025004106999170272,0.004485922892606674,0.004454304608361462,1.0507812500000016,0.4413481422186647,"[0.07185359924595526, 0.0441482827149028, 0.037585603886134654, 0.02989556283492777, 0.028260469756162653]"
nonlinear,power,518,120,100,2.0,4.877119299228014,7.816752414424722,1,1,0.023101123291298053,0.03646917120971991,0.004736632810059549,0.00466551443313225,1.0507812500000016,0.4413481422186647,"[0.07782561618326965, 0.05606911380701458, 0.046801033699510726, 0.04063704474657457, 0.03898380426980252]"
nonlinear,power,519,120,100,2.0,3.9295116125862593,7.091770726023554,1,1,0.019215379572863626,0.03436364075845003,0.004890017250824911,0.00484556566843753,1.0507812500000016,0.4413481422186647,"[0.08244086841861879, 0.055120544817204034, 0.046684317252787245, 0.039580845002185304, 0.037508014385202]"
nonlinear,power,520,120,100,2.0,4.186480969686415,7.420439449932632,1,1,0.017276418627853934,0.03048476948833386,0.004126716149661133,0.0041082161904320395,1.0507812500000016,0.4413481422186647,"[0.07064629816210544, 0.05021823385706337, 0.04088997365597785, 0.03443126731267714, 0.03249105949777326]"
nonlinear,power,521,120,100,2.0,5.292819857009878,8.798886514858848,1,1,0.02184460765712402,0.03589682210800235,0.0041272154063948996,0.004079700544765828,1.0507812500000016,0.4413481422186647,"[0.0803988913273207, 0.05506301306607747, 0.04809522164294544, 0.03934479743471051, 0.03954450416622696]"
nonlinear,power,522,120,100,2.0,2.5567383970080444,5.815679482270752,1,1,0.010313170276320994,0.023251612442565132,0.004033721357018656,0.003998090423216799,1.0507812500000016,0.4413481422186647,"[0.0643470325845819, 0.04126672233621551, 0.03360904413608742, 0.027166534759568768, 0.026457963068093074]"
nonlinear,power,523,120,100,2.0,3.8959965882782073,6.810176019910771,1,1,0.01910477665158749,0.03248812909665677,0.004903694399801985,0.004770527076197721,1.0507812500000016,0.4413481422186647,"[0.07478810551618682, 0.05085020626433543, 0.04372557194375929, 0.03653212180173434, 0.03544261704232892]"
nonlinear,power,524,120,100,2.0,4.4067935585639635,7.2087486429936005,1,1,0.02208735253039018,0.035932492386510015,0.005012114190705987,0.0049845672482191315,1.0507812500000016,0.4413481422186647,"[0.07970421188834191, 0.054856333602786675, 0.04753642995039301, 0.04036282119630762, 0.03881013211301953]"
nonlinear,power,525,120,100,1.8463802301265553,4.54011362870155,7.485388453861789,1,1,0.01974844016537807,0.03215806409386769,0.004349767820904963,0.004296111590211061,1.0507812500000016,0.47633708336731995,"[0.0754247637541707, 0.052597500517705044, 0.0437014716176246, 0.03835956838964161, 0.03537348718997455]"
nonlinear,power,526,120,100,1.76310387511369,3.2255476317598193,5.670400662931682,1,1,0.017254609254151704,0.02965594482630222,0.005349358070008657,0.00522995579839144,1.0507812500000016,0.4992641759601619,"[0.07466936776368467, 0.053980739927395556, 0.0414522868018185, 0.036672582065076974, 0.03331194040923005]"
nonlinear,power,527,120,100,1.774195943462088,3.341990329195528,6.276554002056765,1,1,0.015174360946961339,0.028327033988521603,0.00454051611532163,0.004513150684155526,1.0507812500000016,0.49602192440836246,"[0.07678885784132132, 0.052061159763247634, 0.041679651273685905, 0.03592313954319777, 0.032328177597669996]"
nonlinear,power,528,120,100,2.0,2.316771536982578,5.454856453570444,1,1,0.010775463224662765,0.025139992425997227,0.00465106854631726,0.004608735837501643,1.0507812500000016,0.4413481422186647,"[0.07098284872403142, 0.04389508249675409, 0.037721670750363825, 0.030242175502752787, 0.027837931140170052]"
nonlinear,power,529,120,100,2.0,5.800886563515534,9.134416892749325,1,1,0.025056201598727824,0.03920531265797559,0.004319374517046738,0.004292043281831793,1.0507812500000016,0.4413481422186647,"[0.08441781716578561, 0.05868170011633332, 0.05055290113085984, 0.043568808107019324, 0.04284623057526265]"
