setting,regime,metric,seed,N,T,reject,statistic,product_mean,cluster_se
deployed,smooth,power,75727,120,100,1,3.732544393284064,0.015398078832009944,0.004125357185226136
deployed,smooth,power,75728,120,100,1,3.231362962999845,0.014948846561836452,0.004626173764137795
deployed,smooth,power,75729,120,100,1,4.767371031479254,0.022535209764191443,0.004726967885526429
deployed,smooth,power,75730,120,100,1,3.826312649718272,0.016116572021773596,0.004212037409687429
deployed,smooth,power,75731,120,100,1,4.332619780074874,0.02014273229923445,0.0046490883857079075
deployed,smooth,power,75732,120,100,1,1.9095097155342515,0.009413904406910726,0.004930011264319155
deployed,smooth,power,75733,120,100,1,4.769594262319253,0.021269537410188746,0.00445940183596377
deployed,smooth,power,75734,120,100,1,4.153971961436248,0.0200841851042045,0.004834935163418948
deployed,smooth,power,75735,120,100,1,2.9107620891606256,0.013069388713810358,0.004490022995173462
deployed,smooth,power,75736,120,100,1,4.150247984024225,0.01796763743163551,0.004329292490665451
deployed,smooth,power,75737,120,100,1,6.0233468932405945,0.023155756568396035,0.0038443338859300035
deployed,smooth,power,75738,120,100,1,3.9961115476222533,0.019174571486358646,0.0047983073690142115
deployed,smooth,power,75739,120,100,1,5.618094913838786,0.021884622752207927,0.0038953814572090214
deployed,smooth,power,75740,120,100,1,4.807219510848602,0.022680802006458323,0.004718070800651779
deployed,smooth,power,75741,120,100,1,5.2040984665102386,0.02232405764199448,0.0042897070041344795
deployed,smooth,power,75742,120,100,1,5.401472089735011,0.02312361583309367,0.004280984044523329
deployed,smooth,power,75743,120,100,1,4.311671055070678,0.01880169705796759,0.004360652011209464
deployed,smooth,power,75744,120,100,1,6.384079889023843,0.02414193551783534,0.0037815841808844838
deployed,smooth,power,75745,120,100,1,2.451142129177848,0.010069996350524815,0.00410828741044994
deployed,smooth,power,75746,120,100,1,2.1990385156839833,0.010371147428716176,0.0047162190906376005
deployed,smooth,power,75747,120,100,1,5.7489845267098225,0.025991153331526594,0.004520999006132563
deployed,smooth,power,75748,120,100,1,8.227933671446342,0.03154131706120668,0.003833443282444716
deployed,smooth,power,75749,120,100,1,7.0295952162606685,0.02981265759460679,0.004241020525000494
deployed,smooth,power,75750,120,100,1,3.726860922927239,0.01736134594626623,0.0046584367663040855
deployed,smooth,power,75751,120,100,1,3.5616866924180868,0.01543650354387555,0.0043340430747982085
deployed,smooth,power,75752,120,100,1,1.7164854133541625,0.00847351060230233,0.0049365468161738394
deployed,smooth,power,75753,120,100,1,4.70042491891491,0.017932771814493334,0.003815138444681954
deployed,smooth,power,75754,120,100,1,6.235326270928334,0.02496657055064791,0.00400405198795328
deployed,smooth,power,75755,120,100,1,5.318371991872345,0.024451755082539633,0.004597601506609043
deployed,smooth,power,75756,120,100,1,3.9798386353226114,0.017202478753609796,0.004322406089767339
deployed,smooth,power,75757,120,100,1,5.255625510432857,0.02279802466239555,0.004337832788340714
deployed,smooth,power,75758,120,100,1,5.048968381182239,0.024282112244282998,0.0048093215110602905
deployed,smooth,power,75759,120,100,1,3.729647058362334,0.015659069329206316,0.0041985391872661855
deployed,smooth,power,75760,120,100,1,6.366596934393466,0.02568164400780242,0.004033810255690241
deployed,smooth,power,75761,120,100,1,3.460029909339412,0.015910360471973695,0.004598330329176632
deployed,smooth,power,75762,120,100,1,4.92788817188504,0.022973816660894267,0.004662000406577044
deployed,smooth,power,75763,120,100,1,4.098096327385249,0.016238542455179982,0.003962459922346634
deployed,smooth,power,75764,120,100,1,6.297110469027425,0.026559875181135718,0.004217787715773998
deployed,smooth,power,75765,120,100,1,4.090538534949547,0.018162655655206795,0.004440162462723459
deployed,smooth,power,75766,120,100,1,4.732995845175614,0.023172630000044152,0.00489597514091719
deployed,smooth,power,75767,120,100,1,3.350686444584673,0.013120225192423328,0.003915682774085897
deployed,smooth,power,75768,120,100,1,6.0644063960146815,0.02150269754469374,0.0035457217311202238
deployed,smooth,power,75769,120,100,1,5.110335575138919,0.02492244269040936,0.004876870084941901
deployed,smooth,power,75770,120,100,1,6.969297940612822,0.033230844053418786,0.004768176699660042
deployed,smooth,power,75771,120,100,1,3.678417855378292,0.017249094422574322,0.0046892699798512716
deployed,smooth,power,75772,120,100,1,3.0716275199679797,0.014156957019952593,0.0046089432810200144
deployed,smooth,power,75773,120,100,1,4.860477538531671,0.022754592087735167,0.004681554828172136
deployed,smooth,power,75774,120,100,1,4.878954626196867,0.01986429581823118,0.004071424585826769
deployed,smooth,power,75775,120,100,1,3.8905115122522806,0.016620876659550102,0.004272157171931359
deployed,smooth,power,75776,120,100,1,6.31154875883377,0.028372354999456624,0.004495307900417644
deployed,smooth,power,75777,120,100,1,4.743880304228147,0.020396619828673714,0.004299564601259968
deployed,smooth,power,75778,120,100,1,4.8888668437963805,0.020251423838008223,0.004142355372944104
deployed,smooth,power,75779,120,100,1,4.925609346033433,0.01963769966836166,0.003986856912267269
deployed,smooth,power,75780,120,100,1,4.182461252451121,0.01732676200035866,0.004142719072461065
deployed,smooth,power,75781,120,100,1,5.019621650304257,0.022674018184196634,0.004517077135250278
deployed,smooth,power,75782,120,100,1,1.8701123345724209,0.006773765897664423,0.0036221171169448295
deployed,smooth,power,75783,120,100,1,4.356246246731647,0.0189607671137004,0.0043525471334238865
deployed,smooth,power,75784,120,100,1,5.492856485822647,0.02449189637061711,0.0044588633316439245
deployed,smooth,power,75785,120,100,1,3.7698525077026575,0.017670388041934732,0.004687288960464673
deployed,smooth,power,75786,120,100,1,5.333732873371135,0.021282430729579426,0.003990156844155576
deployed,smooth,power,75787,120,100,1,5.651001976676188,0.022799592389838877,0.0040346105848027254
deployed,smooth,power,75788,120,100,1,4.837509340480448,0.023742511095948545,0.0049080031530420775
deployed,smooth,power,75789,120,100,1,5.027497835146547,0.02389414441548044,0.004752691139604229
deployed,smooth,power,75790,120,100,1,2.8453727921769754,0.012328496764504981,0.004332823030571165
deployed,smooth,power,75791,120,100,1,3.8793228295264948,0.014391557473877386,0.0037098117651719123
deployed,smooth,power,75792,120,100,1,3.796756306352046,0.01716682620240314,0.0045214453647400826
deployed,smooth,power,75793,120,100,1,4.256395016922136,0.018016117422084428,0.0042327174405706715
deployed,smooth,power,75794,120,100,1,4.468328111518177,0.020009579934714847,0.004478091007492354
deployed,smooth,power,75795,120,100,1,2.9375367727997137,0.012662441246238677,0.004310564335223735
deployed,smooth,power,75796,120,100,1,2.1863141929689687,0.009641191958036225,0.004409792512458462
deployed,smooth,power,75797,120,100,1,5.065462979506461,0.02484199598481204,0.004904190611068772
deployed,smooth,power,75798,120,100,1,5.096210444939541,0.02349083726000349,0.004609471589488524
deployed,smooth,power,75799,120,100,1,5.790712977575078,0.025821867921114915,0.0044591862903776815
deployed,smooth,power,75800,120,100,1,4.2491591668337785,0.019700407374753745,0.004636307231916031
deployed,smooth,power,75801,120,100,1,3.120822705231453,0.014912497430626228,0.004778386611206179
deployed,smooth,power,75802,120,100,1,4.926636163970146,0.02157902938302828,0.004380073678028365
deployed,smooth,power,75803,120,100,1,4.557054680186371,0.020882488540607872,0.004582452923245115
deployed,smooth,power,75804,120,100,1,1.971335879823667,0.009331575397891465,0.004733630373899631
deployed,smooth,power,75805,120,100,1,3.9207044935237043,0.019353167750419745,0.0049361454765049695
deployed,smooth,power,75806,120,100,1,3.9158158225816484,0.018397953966230996,0.004698370607763021
deployed,smooth,power,75807,120,100,1,3.6039921530725145,0.016557542670516,0.0045942227305906256
deployed,smooth,power,75808,120,100,1,5.662785861839407,0.021508524767348804,0.0037982232230060558
deployed,smooth,power,75809,120,100,1,6.211144861436762,0.026831351785213287,0.00431987216266707
deployed,smooth,power,75810,120,100,1,5.326837217269932,0.021648401347908106,0.004064025324018286
deployed,smooth,power,75811,120,100,1,4.834891733408232,0.01898602773782508,0.003926877536188669
deployed,smooth,power,75812,120,100,1,4.427571097899968,0.0180116286058752,0.00406806084139863
deployed,smooth,power,75813,120,100,1,3.636112415255138,0.016028162579708773,0.004408049243049629
deployed,smooth,power,75814,120,100,1,3.256884558515209,0.014921956820916423,0.004581665868967501
deployed,smooth,power,75815,120,100,1,2.221794512716991,0.010543444426987375,0.004745463348045626
deployed,smooth,power,75816,120,100,1,4.361182486183992,0.018452676844678505,0.004231117799618718
deployed,smooth,power,75817,120,100,1,4.233281805372767,0.015373741291671055,0.0036316366352363108
deployed,smooth,power,75818,120,100,1,4.688519205852892,0.019301035653024344,0.004116659185042898
deployed,smooth,power,75819,120,100,1,3.850182939305073,0.017417134915254845,0.004523716194742293
deployed,smooth,power,75820,120,100,1,4.617094102580793,0.021161704213062023,0.004583338295234956
deployed,smooth,power,75821,120,100,1,4.520126161445524,0.02003220652320515,0.004431780398978709
deployed,smooth,power,75822,120,100,1,4.264760579876725,0.016741864976784177,0.003925628335569567
deployed,smooth,power,75823,120,100,1,3.574459750469081,0.015509861463679261,0.004339078503162297
deployed,smooth,power,75824,120,100,1,3.3489591596937993,0.016488429102409895,0.004923448843705056
deployed,smooth,power,75825,120,100,1,2.7532671888560416,0.01133699682207478,0.004117652245289423
deployed,smooth,power,75826,120,100,1,4.9608404096243515,0.023729234194867815,0.004783309325740768
deployed,smooth,power,75827,120,100,1,5.003766611648719,0.020779956563309034,0.004152862868330729
deployed,smooth,power,75828,120,100,1,6.652658284212985,0.028129308946775643,0.004228281048724173
deployed,smooth,power,75829,120,100,1,5.420148561380668,0.027431366992362635,0.005060999100248844
deployed,smooth,power,75830,120,100,1,3.6448584925411462,0.017051050657202506,0.004678110464945579
deployed,smooth,power,75831,120,100,1,2.919845943601178,0.013191686057079337,0.004517939066610285
deployed,smooth,power,75832,120,100,1,2.222845001092102,0.010594868837689468,0.004766355203572053
deployed,smooth,power,75833,120,100,1,4.323850251951323,0.018230985649735264,0.004216377669764984
deployed,smooth,power,75834,120,100,1,4.516629202332306,0.020700073864805154,0.0045830801993035
deployed,smooth,power,75835,120,100,1,4.696225978415012,0.022811992163716623,0.0048575158581733585
deployed,smooth,power,75836,120,100,1,4.502194087289079,0.018845838102617085,0.00418592307155838
deployed,smooth,power,75837,120,100,1,4.200998800198983,0.019070084067366412,0.004539416689779379
deployed,smooth,power,75838,120,100,1,4.236044583791603,0.016753413284127404,0.003954966231524347
deployed,smooth,power,75839,120,100,1,3.541369603855158,0.01729274312558346,0.004883066457327262
deployed,smooth,power,75840,120,100,1,4.6929951373680225,0.021427397795627797,0.0045658256973274735
deployed,smooth,power,75841,120,100,1,3.4466907890988208,0.01574740492650315,0.004568847596166437
deployed,smooth,power,75842,120,100,1,4.956333176153078,0.022998696239524486,0.0046402643692680925
deployed,smooth,power,75843,120,100,1,3.740195503470003,0.015667184676580938,0.004188867844487154
deployed,smooth,power,75844,120,100,1,2.51750778666833,0.012190610742638655,0.004842332884607164
deployed,smooth,power,75845,120,100,1,3.388544226486159,0.016334733710579526,0.004820575627403943
deployed,smooth,power,75846,120,100,1,5.717023739485421,0.02605724491101272,0.004557833953188741
deployed,smooth,power,75847,120,100,1,4.655778539993991,0.02212238716028356,0.0047515978198379065
deployed,smooth,power,75848,120,100,1,4.682285351848778,0.021004470386399427,0.004485944108063792
deployed,smooth,power,75849,120,100,1,4.942826041421374,0.02451825924858629,0.004960372678123979
deployed,smooth,power,75850,120,100,1,4.863008269020424,0.018281661400246264,0.0037593317528799536
deployed,smooth,power,75851,120,100,1,3.517932573567847,0.014778973415764568,0.0042010394192336376
deployed,smooth,power,75852,120,100,1,6.733774680938847,0.024029783667348852,0.0035685458462650145
deployed,smooth,power,75853,120,100,1,5.9854149739733575,0.026267701201360336,0.004388618218716885
deployed,smooth,power,75854,120,100,1,2.886838033179678,0.013667582409274199,0.004734447257583128
deployed,smooth,power,75855,120,100,1,5.062013035911075,0.02138197742341731,0.004224006787759866
deployed,smooth,power,75856,120,100,1,4.814904018253073,0.02095101478049629,0.004351283992592995
deployed,nonlinear,typeI,70707,120,100,0,0.4290857920319344,0.0016594473630635851,0.0038674022628558194
deployed,nonlinear,typeI,70708,120,100,0,1.0588897386514664,0.00492657871430567,0.004652588966042717
deployed,nonlinear,typeI,70709,120,100,0,-0.07121999039044172,-0.0002762858183727553,0.0038793296216147054
deployed,nonlinear,typeI,70710,120,100,0,0.2736780981188074,0.0012275998141352404,0.0044855610389484745
deployed,nonlinear,typeI,70711,120,100,0,-0.3788364108637791,-0.0015126896586351755,0.003992989098344888
deployed,nonlinear,typeI,70712,120,100,0,-0.6439813345378926,-0.002798401283430835,0.004345469555323227
deployed,nonlinear,typeI,70713,120,100,1,2.747118221430539,0.010491006623377503,0.0038189134131673425
deployed,nonlinear,typeI,70714,120,100,0,-0.8918303437678174,-0.004218819618687477,0.004730518139653947
deployed,nonlinear,typeI,70715,120,100,0,0.0787320729331734,0.0003154261607943124,0.004006323586348873
deployed,nonlinear,typeI,70716,120,100,0,-0.11417731245937666,-0.0004492100971429925,0.00393432011550296
deployed,nonlinear,typeI,70717,120,100,0,0.8632375980383917,0.003682919147444299,0.004266402617093265
deployed,nonlinear,typeI,70718,120,100,0,-0.6576578828806099,-0.0027142132220094825,0.004127089924203365
deployed,nonlinear,typeI,70719,120,100,0,0.30394747356903595,0.0013422140430305114,0.004415940778417599
deployed,nonlinear,typeI,70720,120,100,0,0.11270403039272478,0.0005115935349891773,0.004539265660744297
deployed,nonlinear,typeI,70721,120,100,1,1.8218382562172666,0.008637670215268484,0.004741183903560746
deployed,nonlinear,typeI,70722,120,100,0,0.6654904248531853,0.002821138768802257,0.004239187617800258
deployed,nonlinear,typeI,70723,120,100,0,0.8202497550847684,0.003574430487263033,0.004357734293859843
deployed,nonlinear,typeI,70724,120,100,0,0.0690558894334201,0.0002718609716856213,0.003936825286244915
deployed,nonlinear,typeI,70725,120,100,1,2.1616203081585383,0.008847813775301718,0.004093139642474527
deployed,nonlinear,typeI,70726,120,100,0,0.24805482029514153,0.0011119590483892531,0.004482714938037558
deployed,nonlinear,typeI,70727,120,100,1,2.375389950807975,0.01010177051333959,0.004252678811705644
deployed,nonlinear,typeI,70728,120,100,0,-0.9222345046329973,-0.0037384707316002372,0.004053709455479503
deployed,nonlinear,typeI,70729,120,100,1,1.7231597505130054,0.0067316529158992005,0.003906575065889918
deployed,nonlinear,typeI,70730,120,100,1,1.64725005632805,0.0067487724578679294,0.00409699330829703
deployed,nonlinear,typeI,70731,120,100,0,0.3946906175753424,0.0015333723416506098,0.0038849982071284084
deployed,nonlinear,typeI,70732,120,100,1,1.7773264648791156,0.008044989312833942,0.004526455590352737
deployed,nonlinear,typeI,70733,120,100,0,0.2916673414229487,0.0012089269863654294,0.004144882935701588
deployed,nonlinear,typeI,70734,120,100,0,0.5269514050755076,0.00280716443424655,0.005327178952761891
deployed,nonlinear,typeI,70735,120,100,0,0.7144694617348638,0.003448566961447765,0.00482675208129121
deployed,nonlinear,typeI,70736,120,100,0,0.8333716688817429,0.0041516487447742275,0.0049817493200184065
deployed,nonlinear,typeI,70737,120,100,0,0.021091072060302477,9.910019798061854e-05,0.004698679976877253
deployed,nonlinear,typeI,70738,120,100,0,1.1264970188372256,0.005289961231839516,0.0046959389535711615
deployed,nonlinear,typeI,70739,120,100,0,-0.28118524556827,-0.0012749817720642252,0.004534312493841955
deployed,nonlinear,typeI,70740,120,100,0,0.43726750454171204,0.0018678861609527934,0.0042717241540975535
deployed,nonlinear,typeI,70741,120,100,0,1.317572401498497,0.005647918845115032,0.004286609858169129
deployed,nonlinear,typeI,70742,120,100,0,0.3678698690931991,0.0015769880600076378,0.004286809528312064
