task,baseline,method,block,rows,first,last,bounded_gain_vs_baseline,bounded_gain_vs_ungated,bounded_gain_vs_convex
metro,ridge,known_forecast_u,21,168,2017-05-28 00:00:00,2017-06-03 23:00:00,0.0061276862908299489,0,0.00011178667261458212
metro,ridge,known_forecast_u,22,168,2017-06-04 00:00:00,2017-06-10 23:00:00,0.0052514897287418722,0,0.00017152268308723195
metro,ridge,known_forecast_u,23,168,2017-06-11 00:00:00,2017-06-17 23:00:00,0.0029967925876720003,0,-9.0237688271544399e-06
metro,ridge,known_forecast_u,24,168,2017-06-18 00:00:00,2017-06-24 23:00:00,0.0027494036591870397,0,-1.6978941366643605e-05
metro,ridge,known_forecast_u,25,168,2017-06-25 00:00:00,2017-07-01 23:00:00,0.0032360116878166084,0,3.6788936669866724e-05
metro,ridge,known_forecast_u,26,164,2017-07-02 00:00:00,2017-07-08 23:00:00,0.0076336020665690287,0,0.00015999383806520145
metro,ridge,known_forecast_u,27,166,2017-07-09 00:00:00,2017-07-15 23:00:00,0.0056627083366082914,0,0.00010823753442165221
metro,ridge,known_forecast_u,28,168,2017-07-16 00:00:00,2017-07-22 23:00:00,0.0032707318491033222,0,2.8204858718475193e-05
metro,ridge,known_forecast_u,29,168,2017-07-23 00:00:00,2017-07-29 23:00:00,0.0034917993070898898,0,1.9683802766273633e-05
metro,ridge,known_forecast_u,30,168,2017-07-30 00:00:00,2017-08-05 23:00:00,0.0032803336310630988,0,3.2195308821266546e-05
metro,ridge,known_forecast_u,31,168,2017-08-06 00:00:00,2017-08-12 23:00:00,0.0031049602650799002,0,1.7828043829753614e-05
metro,ridge,known_forecast_u,32,167,2017-08-13 00:00:00,2017-08-19 23:00:00,0.0030872359757444026,0,3.7673429401512215e-06
metro,ridge,known_forecast_u,33,168,2017-08-20 00:00:00,2017-08-26 23:00:00,0.002689787826511109,0,-2.9775782745816079e-05
metro,ridge,known_forecast_u,34,168,2017-08-27 00:00:00,2017-09-02 23:00:00,0.0022040167286046623,0,-6.7723142009524923e-05
metro,ridge,known_forecast_u,35,168,2017-09-03 00:00:00,2017-09-09 23:00:00,0.005470668452532604,0,5.1699084045209974e-05
metro,ridge,known_forecast_u,36,168,2017-09-10 00:00:00,2017-09-16 23:00:00,0.0050797058802157314,0,0.00011703015525032721
metro,ridge,known_forecast_u,37,165,2017-09-17 00:00:00,2017-09-23 23:00:00,0.0031327208542214517,0,9.5857391470400462e-06
metro,ridge,known_forecast_u,38,167,2017-09-24 00:00:00,2017-09-30 23:00:00,0.0029452540999174819,0,-1.8310966192602985e-05
metro,ridge,known_forecast_u,39,168,2017-10-01 00:00:00,2017-10-07 23:00:00,0.0032932580293137232,0,3.1220515489000528e-05
metro,ridge,known_forecast_u,40,168,2017-10-08 00:00:00,2017-10-14 23:00:00,0.0032851113322330352,0,7.1600099535603954e-06
metro,ridge,known_forecast_u,41,168,2017-10-15 00:00:00,2017-10-21 23:00:00,0.0029438915863938403,0,7.1370673408261082e-06
metro,ridge,known_forecast_u,42,168,2017-10-22 00:00:00,2017-10-28 23:00:00,0.004252785422414718,0,0.00011283171304308835
metro,ridge,known_forecast_u,43,168,2017-10-29 00:00:00,2017-11-04 23:00:00,0.0031860233150873391,0,2.2196271797534019e-05
metro,ridge,known_forecast_u,44,165,2017-11-05 00:00:00,2017-11-11 23:00:00,0.0040436673837873464,0,3.597413520656165e-05
metro,ridge,known_forecast_u,45,167,2017-11-12 00:00:00,2017-11-18 23:00:00,0.0042032727811264292,0,6.4223479099964276e-05
metro,ridge,known_forecast_u,46,168,2017-11-19 00:00:00,2017-11-25 23:00:00,0.0083425824291263901,0,0.00011721369160947297
metro,ridge,known_forecast_u,47,168,2017-11-26 00:00:00,2017-12-02 23:00:00,0.0066238346843560392,0,0.00018772241764112869
metro,ridge,known_forecast_u,48,165,2017-12-03 00:00:00,2017-12-09 23:00:00,0.0030514990068785095,0,-3.7601619710902984e-05
metro,ridge,known_forecast_u,49,168,2017-12-10 00:00:00,2017-12-16 23:00:00,0.0040906759777306423,0,5.4199568494307457e-05
metro,ridge,known_forecast_u,50,167,2017-12-17 00:00:00,2017-12-23 23:00:00,0.002725309841544404,0,-1.7959227946725218e-05
metro,ridge,known_forecast_u,51,168,2017-12-24 00:00:00,2017-12-30 23:00:00,0.0069801337511873991,0,9.8023997860965874e-05
metro,ridge,known_forecast_u,52,24,2017-12-31 00:00:00,2017-12-31 23:00:00,0.0015618378018701997,0,7.2934141121145128e-06
metro,ridge,known_forecast_pairs,0,168,2017-01-01 00:00:00,2017-01-07 23:00:00,0.0028573473624907558,0,-6.5503463033792164e-06
metro,ridge,known_forecast_pairs,1,168,2017-01-08 00:00:00,2017-01-14 23:00:00,0.0054641008448648304,0,0.00011085031372161508
metro,ridge,known_forecast_pairs,2,168,2017-01-15 00:00:00,2017-01-21 23:00:00,0.0028756572075824701,0,9.5003329782621341e-06
metro,ridge,known_forecast_pairs,3,168,2017-01-22 00:00:00,2017-01-28 23:00:00,0.0038680340833019285,0,6.5023195159380671e-05
metro,ridge,known_forecast_pairs,4,168,2017-01-29 00:00:00,2017-02-04 23:00:00,0.0031733848733009897,0,2.4312148942505533e-05
metro,ridge,known_forecast_pairs,5,168,2017-02-05 00:00:00,2017-02-11 23:00:00,0.0037044844265294056,0,8.0531052694451116e-05
metro,ridge,known_forecast_pairs,6,159,2017-02-12 00:00:00,2017-02-18 23:00:00,0.0045658668011129815,0,7.613768022522358e-05
metro,ridge,known_forecast_pairs,7,162,2017-02-19 00:00:00,2017-02-25 23:00:00,0.0029005454978886999,0,-4.9244852576693331e-05
metro,ridge,known_forecast_pairs,8,168,2017-02-26 00:00:00,2017-03-04 23:00:00,0.0039321739927310525,0,-6.0528288750230619e-06
metro,ridge,known_forecast_pairs,9,168,2017-03-05 00:00:00,2017-03-11 23:00:00,0.0040673438582505758,0,5.6304513605859524e-05
metro,ridge,known_forecast_pairs,10,165,2017-03-12 00:00:00,2017-03-18 23:00:00,0.0028816346235017924,0,-2.5868536069696829e-05
metro,ridge,known_forecast_pairs,11,167,2017-03-19 00:00:00,2017-03-25 23:00:00,0.0035924806225329097,0,-2.2822415872352464e-05
metro,ridge,known_forecast_pairs,12,168,2017-03-26 00:00:00,2017-04-01 23:00:00,0.003505613893596,0,-1.4422582498092775e-05
metro,ridge,known_forecast_pairs,13,166,2017-04-02 00:00:00,2017-04-08 23:00:00,0.0032735918751127398,0,-1.6798652648793296e-05
metro,ridge,known_forecast_pairs,14,161,2017-04-09 00:00:00,2017-04-15 23:00:00,0.003307741456839936,0,-3.7229007502720815e-05
metro,ridge,known_forecast_pairs,15,168,2017-04-16 00:00:00,2017-04-22 23:00:00,0.0039846711766296315,0,2.995990753938313e-06
metro,ridge,known_forecast_pairs,16,168,2017-04-23 00:00:00,2017-04-29 23:00:00,0.0025555357238790082,0,-7.1181665729116075e-05
metro,ridge,known_forecast_pairs,17,168,2017-04-30 00:00:00,2017-05-06 23:00:00,0.002931476326416934,0,-2.4245128305403878e-05
metro,ridge,known_forecast_pairs,18,168,2017-05-07 00:00:00,2017-05-13 23:00:00,0.0031122972003901688,0,4.9527439585740643e-06
metro,ridge,known_forecast_pairs,19,168,2017-05-14 00:00:00,2017-05-20 23:00:00,0.0035095181985317471,0,2.695425112992553e-05
metro,ridge,known_forecast_pairs,20,168,2017-05-21 00:00:00,2017-05-27 23:00:00,0.0036059907572394689,0,3.6729683748123401e-05
metro,ridge,known_forecast_pairs,21,168,2017-05-28 00:00:00,2017-06-03 23:00:00,0.0061276862908299489,0,0.00011178667261458212
metro,ridge,known_forecast_pairs,22,168,2017-06-04 00:00:00,2017-06-10 23:00:00,0.0052514897287418722,0,0.00017152268308723195
metro,ridge,known_forecast_pairs,23,168,2017-06-11 00:00:00,2017-06-17 23:00:00,0.0029967925876720003,0,-9.0237688271544399e-06
metro,ridge,known_forecast_pairs,24,168,2017-06-18 00:00:00,2017-06-24 23:00:00,0.0027494036591870397,0,-1.6978941366643605e-05
metro,ridge,known_forecast_pairs,25,168,2017-06-25 00:00:00,2017-07-01 23:00:00,0.0032360116878166084,0,3.6788936669866724e-05
metro,ridge,known_forecast_pairs,26,164,2017-07-02 00:00:00,2017-07-08 23:00:00,0.0076336020665690287,0,0.00015999383806520145
metro,ridge,known_forecast_pairs,27,166,2017-07-09 00:00:00,2017-07-15 23:00:00,0.0056627083366082914,0,0.00010823753442165221
metro,ridge,known_forecast_pairs,28,168,2017-07-16 00:00:00,2017-07-22 23:00:00,0.0032707318491033222,0,2.8204858718475193e-05
metro,ridge,known_forecast_pairs,29,168,2017-07-23 00:00:00,2017-07-29 23:00:00,0.0034917993070898898,0,1.9683802766273633e-05
metro,ridge,known_forecast_pairs,30,168,2017-07-30 00:00:00,2017-08-05 23:00:00,0.0032803336310630988,0,3.2195308821266546e-05
metro,ridge,known_forecast_pairs,31,168,2017-08-06 00:00:00,2017-08-12 23:00:00,0.0031049602650799002,0,1.7828043829753614e-05
metro,ridge,known_forecast_pairs,32,167,2017-08-13 00:00:00,2017-08-19 23:00:00,0.0030872359757444026,0,3.7673429401512215e-06
metro,ridge,known_forecast_pairs,33,168,2017-08-20 00:00:00,2017-08-26 23:00:00,0.002689787826511109,0,-2.9775782745816079e-05
metro,ridge,known_forecast_pairs,34,168,2017-08-27 00:00:00,2017-09-02 23:00:00,0.0022040167286046623,0,-6.7723142009524923e-05
metro,ridge,known_forecast_pairs,35,168,2017-09-03 00:00:00,2017-09-09 23:00:00,0.005470668452532604,0,5.1699084045209974e-05
metro,ridge,known_forecast_pairs,36,168,2017-09-10 00:00:00,2017-09-16 23:00:00,0.0050797058802157314,0,0.00011703015525032721
metro,ridge,known_forecast_pairs,37,165,2017-09-17 00:00:00,2017-09-23 23:00:00,0.0031327208542214517,0,9.5857391470400462e-06
metro,ridge,known_forecast_pairs,38,167,2017-09-24 00:00:00,2017-09-30 23:00:00,0.0029452540999174819,0,-1.8310966192602985e-05
metro,ridge,known_forecast_pairs,39,168,2017-10-01 00:00:00,2017-10-07 23:00:00,0.0032932580293137232,0,3.1220515489000528e-05
metro,ridge,known_forecast_pairs,40,168,2017-10-08 00:00:00,2017-10-14 23:00:00,0.0032851113322330352,0,7.1600099535603954e-06
metro,ridge,known_forecast_pairs,41,168,2017-10-15 00:00:00,2017-10-21 23:00:00,0.0029438915863938403,0,7.1370673408261082e-06
metro,ridge,known_forecast_pairs,42,168,2017-10-22 00:00:00,2017-10-28 23:00:00,0.004252785422414718,0,0.00011283171304308835
metro,ridge,known_forecast_pairs,43,168,2017-10-29 00:00:00,2017-11-04 23:00:00,0.0031860233150873391,0,2.2196271797534019e-05
metro,ridge,known_forecast_pairs,44,165,2017-11-05 00:00:00,2017-11-11 23:00:00,0.0040436673837873464,0,3.597413520656165e-05
metro,ridge,known_forecast_pairs,45,167,2017-11-12 00:00:00,2017-11-18 23:00:00,0.0042032727811264292,0,6.4223479099964276e-05
metro,ridge,known_forecast_pairs,46,168,2017-11-19 00:00:00,2017-11-25 23:00:00,0.0083425824291263901,0,0.00011721369160947297
metro,ridge,known_forecast_pairs,47,168,2017-11-26 00:00:00,2017-12-02 23:00:00,0.0066238346843560392,0,0.00018772241764112869
metro,ridge,known_forecast_pairs,48,165,2017-12-03 00:00:00,2017-12-09 23:00:00,0.0030514990068785095,0,-3.7601619710902984e-05
metro,ridge,known_forecast_pairs,49,168,2017-12-10 00:00:00,2017-12-16 23:00:00,0.0040906759777306423,0,5.4199568494307457e-05
metro,ridge,known_forecast_pairs,50,167,2017-12-17 00:00:00,2017-12-23 23:00:00,0.002725309841544404,0,-1.7959227946725218e-05
metro,ridge,known_forecast_pairs,51,168,2017-12-24 00:00:00,2017-12-30 23:00:00,0.0069801337511873991,0,9.8023997860965874e-05
metro,ridge,known_forecast_pairs,52,24,2017-12-31 00:00:00,2017-12-31 23:00:00,0.0015618378018701997,0,7.2934141121145128e-06
metro,ridge,loss_gain,0,168,2017-01-01 00:00:00,2017-01-07 23:00:00,0.0028573473624907558,0,-6.5503463033792164e-06
metro,ridge,loss_gain,1,168,2017-01-08 00:00:00,2017-01-14 23:00:00,0.0054641008448648304,0,0.00011085031372161508
metro,ridge,loss_gain,2,168,2017-01-15 00:00:00,2017-01-21 23:00:00,0.0028756572075824701,0,9.5003329782621341e-06
metro,ridge,loss_gain,3,168,2017-01-22 00:00:00,2017-01-28 23:00:00,0.0038680340833019285,0,6.5023195159380671e-05
metro,ridge,loss_gain,4,168,2017-01-29 00:00:00,2017-02-04 23:00:00,0.0031733848733009897,0,2.4312148942505533e-05
metro,ridge,loss_gain,5,168,2017-02-05 00:00:00,2017-02-11 23:00:00,0.0037044844265294056,0,8.0531052694451116e-05
metro,ridge,loss_gain,6,159,2017-02-12 00:00:00,2017-02-18 23:00:00,0.0045658668011129815,0,7.613768022522358e-05
metro,ridge,loss_gain,7,162,2017-02-19 00:00:00,2017-02-25 23:00:00,0.0029005454978886999,0,-4.9244852576693331e-05
metro,ridge,loss_gain,8,168,2017-02-26 00:00:00,2017-03-04 23:00:00,0.0039321739927310525,0,-6.0528288750230619e-06
metro,ridge,loss_gain,9,168,2017-03-05 00:00:00,2017-03-11 23:00:00,0.0040673438582505758,0,5.6304513605859524e-05
metro,ridge,loss_gain,10,165,2017-03-12 00:00:00,2017-03-18 23:00:00,0.0028816346235017924,0,-2.5868536069696829e-05
metro,ridge,loss_gain,11,167,2017-03-19 00:00:00,2017-03-25 23:00:00,0.0035924806225329097,0,-2.2822415872352464e-05
metro,ridge,loss_gain,12,168,2017-03-26 00:00:00,2017-04-01 23:00:00,0.003505613893596,0,-1.4422582498092775e-05
metro,ridge,loss_gain,13,166,2017-04-02 00:00:00,2017-04-08 23:00:00,0.0032735918751127398,0,-1.6798652648793296e-05
metro,ridge,loss_gain,14,161,2017-04-09 00:00:00,2017-04-15 23:00:00,0.003307741456839936,0,-3.7229007502720815e-05
metro,ridge,loss_gain,15,168,2017-04-16 00:00:00,2017-04-22 23:00:00,0.0039846711766296315,0,2.995990753938313e-06
metro,ridge,loss_gain,16,168,2017-04-23 00:00:00,2017-04-29 23:00:00,0.0025555357238790082,0,-7.1181665729116075e-05
metro,ridge,loss_gain,17,168,2017-04-30 00:00:00,2017-05-06 23:00:00,0.002931476326416934,0,-2.4245128305403878e-05
metro,ridge,loss_gain,18,168,2017-05-07 00:00:00,2017-05-13 23:00:00,0.0031122972003901688,0,4.9527439585740643e-06
metro,ridge,loss_gain,19,168,2017-05-14 00:00:00,2017-05-20 23:00:00,0.0035095181985317471,0,2.695425112992553e-05
metro,ridge,loss_gain,20,168,2017-05-21 00:00:00,2017-05-27 23:00:00,0.0036059907572394689,0,3.6729683748123401e-05
metro,ridge,loss_gain,21,168,2017-05-28 00:00:00,2017-06-03 23:00:00,0.0061276862908299489,0,0.00011178667261458212
metro,ridge,loss_gain,22,168,2017-06-04 00:00:00,2017-06-10 23:00:00,0.0052514897287418722,0,0.00017152268308723195
metro,ridge,loss_gain,23,168,2017-06-11 00:00:00,2017-06-17 23:00:00,0.0029967925876720003,0,-9.0237688271544399e-06
metro,ridge,loss_gain,24,168,2017-06-18 00:00:00,2017-06-24 23:00:00,0.0027494036591870397,0,-1.6978941366643605e-05
metro,ridge,loss_gain,25,168,2017-06-25 00:00:00,2017-07-01 23:00:00,0.0032360116878166084,0,3.6788936669866724e-05
metro,ridge,loss_gain,26,164,2017-07-02 00:00:00,2017-07-08 23:00:00,0.0076336020665690287,0,0.00015999383806520145
metro,ridge,loss_gain,27,166,2017-07-09 00:00:00,2017-07-15 23:00:00,0.0056627083366082914,0,0.00010823753442165221
metro,ridge,loss_gain,28,168,2017-07-16 00:00:00,2017-07-22 23:00:00,0.0032707318491033222,0,2.8204858718475193e-05
metro,ridge,loss_gain,29,168,2017-07-23 00:00:00,2017-07-29 23:00:00,0.0034917993070898898,0,1.9683802766273633e-05
metro,ridge,loss_gain,30,168,2017-07-30 00:00:00,2017-08-05 23:00:00,0.0032803336310630988,0,3.2195308821266546e-05
metro,ridge,loss_gain,31,168,2017-08-06 00:00:00,2017-08-12 23:00:00,0.0031049602650799002,0,1.7828043829753614e-05
metro,ridge,loss_gain,32,167,2017-08-13 00:00:00,2017-08-19 23:00:00,0.0030872359757444026,0,3.7673429401512215e-06
metro,ridge,loss_gain,33,168,2017-08-20 00:00:00,2017-08-26 23:00:00,0.002689787826511109,0,-2.9775782745816079e-05
metro,ridge,loss_gain,34,168,2017-08-27 00:00:00,2017-09-02 23:00:00,0.0022040167286046623,0,-6.7723142009524923e-05
metro,ridge,loss_gain,35,168,2017-09-03 00:00:00,2017-09-09 23:00:00,0.005470668452532604,0,5.1699084045209974e-05
metro,ridge,loss_gain,36,168,2017-09-10 00:00:00,2017-09-16 23:00:00,0.0050797058802157314,0,0.00011703015525032721
metro,ridge,loss_gain,37,165,2017-09-17 00:00:00,2017-09-23 23:00:00,0.0031327208542214517,0,9.5857391470400462e-06
metro,ridge,loss_gain,38,167,2017-09-24 00:00:00,2017-09-30 23:00:00,0.0029452540999174819,0,-1.8310966192602985e-05
metro,ridge,loss_gain,39,168,2017-10-01 00:00:00,2017-10-07 23:00:00,0.0032932580293137232,0,3.1220515489000528e-05
metro,ridge,loss_gain,40,168,2017-10-08 00:00:00,2017-10-14 23:00:00,0.0032851113322330352,0,7.1600099535603954e-06
metro,ridge,loss_gain,41,168,2017-10-15 00:00:00,2017-10-21 23:00:00,0.0029438915863938403,0,7.1370673408261082e-06
metro,ridge,loss_gain,42,168,2017-10-22 00:00:00,2017-10-28 23:00:00,0.004252785422414718,0,0.00011283171304308835
metro,ridge,loss_gain,43,168,2017-10-29 00:00:00,2017-11-04 23:00:00,0.0031860233150873391,0,2.2196271797534019e-05
metro,ridge,loss_gain,44,165,2017-11-05 00:00:00,2017-11-11 23:00:00,0.0040436673837873464,0,3.597413520656165e-05
metro,ridge,loss_gain,45,167,2017-11-12 00:00:00,2017-11-18 23:00:00,0.0042032727811264292,0,6.4223479099964276e-05
metro,ridge,loss_gain,46,168,2017-11-19 00:00:00,2017-11-25 23:00:00,0.0083425824291263901,0,0.00011721369160947297
metro,ridge,loss_gain,47,168,2017-11-26 00:00:00,2017-12-02 23:00:00,0.0066238346843560392,0,0.00018772241764112869
metro,ridge,loss_gain,48,165,2017-12-03 00:00:00,2017-12-09 23:00:00,0.0030514990068785095,0,-3.7601619710902984e-05
metro,ridge,loss_gain,49,168,2017-12-10 00:00:00,2017-12-16 23:00:00,0.0040906759777306423,0,5.4199568494307457e-05
metro,ridge,loss_gain,50,167,2017-12-17 00:00:00,2017-12-23 23:00:00,0.002725309841544404,0,-1.7959227946725218e-05
metro,ridge,loss_gain,51,168,2017-12-24 00:00:00,2017-12-30 23:00:00,0.0069801337511873991,0,9.8023997860965874e-05
metro,ridge,loss_gain,52,24,2017-12-31 00:00:00,2017-12-31 23:00:00,0.0015618378018701997,0,7.2934141121145128e-06
metro,ridge,ungated,0,168,2017-01-01 00:00:00,2017-01-07 23:00:00,0.0028573473624907558,0,-6.5503463033792164e-06
metro,ridge,ungated,1,168,2017-01-08 00:00:00,2017-01-14 23:00:00,0.0054641008448648304,0,0.00011085031372161508
metro,ridge,ungated,2,168,2017-01-15 00:00:00,2017-01-21 23:00:00,0.0028756572075824701,0,9.5003329782621341e-06
metro,ridge,ungated,3,168,2017-01-22 00:00:00,2017-01-28 23:00:00,0.0038680340833019285,0,6.5023195159380671e-05
metro,ridge,ungated,4,168,2017-01-29 00:00:00,2017-02-04 23:00:00,0.0031733848733009897,0,2.4312148942505533e-05
metro,ridge,ungated,5,168,2017-02-05 00:00:00,2017-02-11 23:00:00,0.0037044844265294056,0,8.0531052694451116e-05
metro,ridge,ungated,6,159,2017-02-12 00:00:00,2017-02-18 23:00:00,0.0045658668011129815,0,7.613768022522358e-05
metro,ridge,ungated,7,162,2017-02-19 00:00:00,2017-02-25 23:00:00,0.0029005454978886999,0,-4.9244852576693331e-05
metro,ridge,ungated,8,168,2017-02-26 00:00:00,2017-03-04 23:00:00,0.0039321739927310525,0,-6.0528288750230619e-06
metro,ridge,ungated,9,168,2017-03-05 00:00:00,2017-03-11 23:00:00,0.0040673438582505758,0,5.6304513605859524e-05
metro,ridge,ungated,10,165,2017-03-12 00:00:00,2017-03-18 23:00:00,0.0028816346235017924,0,-2.5868536069696829e-05
metro,ridge,ungated,11,167,2017-03-19 00:00:00,2017-03-25 23:00:00,0.0035924806225329097,0,-2.2822415872352464e-05
metro,ridge,ungated,12,168,2017-03-26 00:00:00,2017-04-01 23:00:00,0.003505613893596,0,-1.4422582498092775e-05
metro,ridge,ungated,13,166,2017-04-02 00:00:00,2017-04-08 23:00:00,0.0032735918751127398,0,-1.6798652648793296e-05
metro,ridge,ungated,14,161,2017-04-09 00:00:00,2017-04-15 23:00:00,0.003307741456839936,0,-3.7229007502720815e-05
metro,ridge,ungated,15,168,2017-04-16 00:00:00,2017-04-22 23:00:00,0.0039846711766296315,0,2.995990753938313e-06
metro,ridge,ungated,16,168,2017-04-23 00:00:00,2017-04-29 23:00:00,0.0025555357238790082,0,-7.1181665729116075e-05
metro,ridge,ungated,17,168,2017-04-30 00:00:00,2017-05-06 23:00:00,0.002931476326416934,0,-2.4245128305403878e-05
metro,ridge,ungated,18,168,2017-05-07 00:00:00,2017-05-13 23:00:00,0.0031122972003901688,0,4.9527439585740643e-06
metro,ridge,ungated,19,168,2017-05-14 00:00:00,2017-05-20 23:00:00,0.0035095181985317471,0,2.695425112992553e-05
metro,ridge,ungated,20,168,2017-05-21 00:00:00,2017-05-27 23:00:00,0.0036059907572394689,0,3.6729683748123401e-05
metro,ridge,ungated,21,168,2017-05-28 00:00:00,2017-06-03 23:00:00,0.0061276862908299489,0,0.00011178667261458212
metro,ridge,ungated,22,168,2017-06-04 00:00:00,2017-06-10 23:00:00,0.0052514897287418722,0,0.00017152268308723195
metro,ridge,ungated,23,168,2017-06-11 00:00:00,2017-06-17 23:00:00,0.0029967925876720003,0,-9.0237688271544399e-06
metro,ridge,ungated,24,168,2017-06-18 00:00:00,2017-06-24 23:00:00,0.0027494036591870397,0,-1.6978941366643605e-05
metro,ridge,ungated,25,168,2017-06-25 00:00:00,2017-07-01 23:00:00,0.0032360116878166084,0,3.6788936669866724e-05
metro,ridge,ungated,26,164,2017-07-02 00:00:00,2017-07-08 23:00:00,0.0076336020665690287,0,0.00015999383806520145
metro,ridge,ungated,27,166,2017-07-09 00:00:00,2017-07-15 23:00:00,0.0056627083366082914,0,0.00010823753442165221
metro,ridge,ungated,28,168,2017-07-16 00:00:00,2017-07-22 23:00:00,0.0032707318491033222,0,2.8204858718475193e-05
metro,ridge,ungated,29,168,2017-07-23 00:00:00,2017-07-29 23:00:00,0.0034917993070898898,0,1.9683802766273633e-05
metro,ridge,ungated,30,168,2017-07-30 00:00:00,2017-08-05 23:00:00,0.0032803336310630988,0,3.2195308821266546e-05
metro,ridge,ungated,31,168,2017-08-06 00:00:00,2017-08-12 23:00:00,0.0031049602650799002,0,1.7828043829753614e-05
metro,ridge,ungated,32,167,2017-08-13 00:00:00,2017-08-19 23:00:00,0.0030872359757444026,0,3.7673429401512215e-06
metro,ridge,ungated,33,168,2017-08-20 00:00:00,2017-08-26 23:00:00,0.002689787826511109,0,-2.9775782745816079e-05
metro,ridge,ungated,34,168,2017-08-27 00:00:00,2017-09-02 23:00:00,0.0022040167286046623,0,-6.7723142009524923e-05
metro,ridge,ungated,35,168,2017-09-03 00:00:00,2017-09-09 23:00:00,0.005470668452532604,0,5.1699084045209974e-05
metro,ridge,ungated,36,168,2017-09-10 00:00:00,2017-09-16 23:00:00,0.0050797058802157314,0,0.00011703015525032721
metro,ridge,ungated,37,165,2017-09-17 00:00:00,2017-09-23 23:00:00,0.0031327208542214517,0,9.5857391470400462e-06
metro,ridge,ungated,38,167,2017-09-24 00:00:00,2017-09-30 23:00:00,0.0029452540999174819,0,-1.8310966192602985e-05
metro,ridge,ungated,39,168,2017-10-01 00:00:00,2017-10-07 23:00:00,0.0032932580293137232,0,3.1220515489000528e-05
metro,ridge,ungated,40,168,2017-10-08 00:00:00,2017-10-14 23:00:00,0.0032851113322330352,0,7.1600099535603954e-06
metro,ridge,ungated,41,168,2017-10-15 00:00:00,2017-10-21 23:00:00,0.0029438915863938403,0,7.1370673408261082e-06
metro,ridge,ungated,42,168,2017-10-22 00:00:00,2017-10-28 23:00:00,0.004252785422414718,0,0.00011283171304308835
metro,ridge,ungated,43,168,2017-10-29 00:00:00,2017-11-04 23:00:00,0.0031860233150873391,0,2.2196271797534019e-05
metro,ridge,ungated,44,165,2017-11-05 00:00:00,2017-11-11 23:00:00,0.0040436673837873464,0,3.597413520656165e-05
metro,ridge,ungated,45,167,2017-11-12 00:00:00,2017-11-18 23:00:00,0.0042032727811264292,0,6.4223479099964276e-05
metro,ridge,ungated,46,168,2017-11-19 00:00:00,2017-11-25 23:00:00,0.0083425824291263901,0,0.00011721369160947297
metro,ridge,ungated,47,168,2017-11-26 00:00:00,2017-12-02 23:00:00,0.0066238346843560392,0,0.00018772241764112869
metro,ridge,ungated,48,165,2017-12-03 00:00:00,2017-12-09 23:00:00,0.0030514990068785095,0,-3.7601619710902984e-05
metro,ridge,ungated,49,168,2017-12-10 00:00:00,2017-12-16 23:00:00,0.0040906759777306423,0,5.4199568494307457e-05
metro,ridge,ungated,50,167,2017-12-17 00:00:00,2017-12-23 23:00:00,0.002725309841544404,0,-1.7959227946725218e-05
metro,ridge,ungated,51,168,2017-12-24 00:00:00,2017-12-30 23:00:00,0.0069801337511873991,0,9.8023997860965874e-05
metro,ridge,ungated,52,24,2017-12-31 00:00:00,2017-12-31 23:00:00,0.0015618378018701997,0,7.2934141121145128e-06
metro,ridge,convex,0,168,2017-01-01 00:00:00,2017-01-07 23:00:00,0.0028638977087941352,6.5503463033792164e-06,0
metro,ridge,convex,1,168,2017-01-08 00:00:00,2017-01-14 23:00:00,0.0053532505311432148,-0.00011085031372161508,0
metro,ridge,convex,2,168,2017-01-15 00:00:00,2017-01-21 23:00:00,0.002866156874604208,-9.5003329782621341e-06,0
metro,ridge,convex,3,168,2017-01-22 00:00:00,2017-01-28 23:00:00,0.0038030108881425477,-6.5023195159380671e-05,0
metro,ridge,convex,4,168,2017-01-29 00:00:00,2017-02-04 23:00:00,0.0031490727243584848,-2.4312148942505533e-05,0
metro,ridge,convex,5,168,2017-02-05 00:00:00,2017-02-11 23:00:00,0.0036239533738349548,-8.0531052694451116e-05,0
metro,ridge,convex,6,159,2017-02-12 00:00:00,2017-02-18 23:00:00,0.0044897291208877586,-7.613768022522358e-05,0
metro,ridge,convex,7,162,2017-02-19 00:00:00,2017-02-25 23:00:00,0.0029497903504653936,4.9244852576693331e-05,0
metro,ridge,convex,8,168,2017-02-26 00:00:00,2017-03-04 23:00:00,0.0039382268216060761,6.0528288750230619e-06,0
metro,ridge,convex,9,168,2017-03-05 00:00:00,2017-03-11 23:00:00,0.0040110393446447165,-5.6304513605859524e-05,0
metro,ridge,convex,10,165,2017-03-12 00:00:00,2017-03-18 23:00:00,0.0029075031595714894,2.5868536069696829e-05,0
metro,ridge,convex,11,167,2017-03-19 00:00:00,2017-03-25 23:00:00,0.0036153030384052632,2.2822415872352464e-05,0
metro,ridge,convex,12,168,2017-03-26 00:00:00,2017-04-01 23:00:00,0.0035200364760940928,1.4422582498092775e-05,0
metro,ridge,convex,13,166,2017-04-02 00:00:00,2017-04-08 23:00:00,0.0032903905277615339,1.6798652648793296e-05,0
metro,ridge,convex,14,161,2017-04-09 00:00:00,2017-04-15 23:00:00,0.0033449704643426568,3.7229007502720815e-05,0
metro,ridge,convex,15,168,2017-04-16 00:00:00,2017-04-22 23:00:00,0.0039816751858756929,-2.995990753938313e-06,0
