design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,power_ci_lower,power_ci_upper,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,radius,lower,coverage_failures,allowance_failures
eight_rare,0,estimated,8192,8192,400,64,50176,absolute_range,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.0094520055823125552,-0.018380590878588874,0,0
eight_rare,0,estimated,8192,8192,400,64,50176,absolute_variance,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.0018854558880009474,-0.010814041184277244,0,0
eight_rare,0,estimated,8192,8192,400,64,50176,signed_range,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.0094520055823125552,-0.017859814225352377,0,0
eight_rare,0,estimated,8192,8192,400,64,50176,signed_variance,1000,0,0,0,0.0036820838968656712,0,6.0486468408356019e-06,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.0018854558880009474,-0.010293264531040769,0,0
eight_rare,0,estimated,8192,8192,1600,64,126976,absolute_range,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.0047260027911562533,-0.013659352399294462,0,0
eight_rare,0,estimated,8192,8192,1600,64,126976,absolute_variance,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.0089346339431170992,0.0089346339431170992,0.0084138572898806059,0.00076123529730627094,-0.009694584905444472,0,0
eight_rare,0,estimated,8192,8192,1600,64,126976,signed_range,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.0047260027911562533,-0.013138575746057967,0,0
eight_rare,0,estimated,8192,8192,1600,64,126976,signed_variance,1000,0,0,0,0.0036820838968656712,0,1.284334978940745e-06,9.3810875041706562e-07,0.0084138572898806059,0.0089346339431170992,0.0084138572898806059,0.00076123529730627094,-0.0091738082522079857,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.03785187565442627,-0.1639721324896132,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.016353558829693669,-0.1424738156648806,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.03785187565442627,-0.15870484387216982,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068252184176825015,6.5737955579802157e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.016353558829693669,-0.13720652704743719,0,0
eight_rare,0.125,estimated,8192,512,100,64,15616,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.018925937827213111,-0.14499049925551191,0,0
