n,replication,seed,condition,theta,weighted_mean,lower_bound,concentration_radius,bias_upper,envelope_failure_probability,alpha,p_one_sided,reject,effective_clusters,positive_if_bias_below,inference_status,unadjusted_lower_bound,unadjusted_p_one_sided,unadjusted_reject
128,5,202609056711005,shared_signal_alternative,0.25,0.328279751213629,-0.0025554743374092805,0.3252796699944827,0.005555555556555556,0.0,0.05,0.05240009874717328,False,128.0,0.0030000812191462757,conditional_on_independence_bounds_and_bias_envelope,0.0030000812191462757,0.04729991039671245,True
128,6,202609056711006,noise_free_null,0,0.011696114647287075,-0.012640022317929772,0.01878058140866129,0.005555555556555556,0.0,0.05,0.725961299966768,False,128.0,-0.007084466761374215,conditional_on_independence_bounds_and_bias_envelope,-0.007084466761374215,0.3128916133591699,False
128,6,202609056711006,independent_noise_null,0,0.0041719275508384866,-0.32666329800019983,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.32110774244364426,conditional_on_independence_bounds_and_bias_envelope,-0.32110774244364426,0.9995073305092165,False
128,6,202609056711006,shared_signal_alternative,0.25,0.29564009307758393,-0.03519513247345436,0.3252796699944827,0.005555555556555556,0.0,0.05,0.092316751347341,False,128.0,-0.029639576916898804,conditional_on_independence_bounds_and_bias_envelope,-0.029639576916898804,0.08419147671551076,False
128,7,202609056711007,noise_free_null,0,0.0011107570237078482,-0.023225379941509,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.017669824384953445,conditional_on_independence_bounds_and_bias_envelope,-0.017669824384953445,0.9895756363629207,False
128,7,202609056711007,independent_noise_null,0,0.041309899244653316,-0.289525326306385,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9644523519059621,False,128.0,-0.28396977074982943,conditional_on_independence_bounds_and_bias_envelope,-0.28396977074982943,0.9528319600519267,False
128,7,202609056711007,shared_signal_alternative,0.25,0.2902566168593694,-0.04057860869166887,0.3252796699944827,0.005555555556555556,0.0,0.05,0.10076957260910532,False,128.0,-0.035023053135113315,conditional_on_independence_bounds_and_bias_envelope,-0.035023053135113315,0.09205609522543567,False
128,8,202609056711008,noise_free_null,0,0.0014789839390359288,-0.02285715302618092,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01730159746962536,conditional_on_independence_bounds_and_bias_envelope,-0.01730159746962536,0.9815929660842891,False
128,8,202609056711008,independent_noise_null,0,0.04702544989247003,-0.28380977565856824,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9524747241944046,False,128.0,-0.27825422010201273,conditional_on_independence_bounds_and_bias_envelope,-0.27825422010201273,0.9393081931932487,False
128,8,202609056711008,shared_signal_alternative,0.25,0.24022970262148036,-0.09060552292955792,0.3252796699944827,0.005555555556555556,0.0,0.05,0.21029078763553266,False,128.0,-0.08504996737300237,conditional_on_independence_bounds_and_bias_envelope,-0.08504996737300237,0.1951543876079104,False
128,9,202609056711009,noise_free_null,0,0.0041155614632531826,-0.020220575501963666,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.014665019945408109,conditional_on_independence_bounds_and_bias_envelope,-0.014665019945408109,0.8660081029778017,False
128,9,202609056711009,independent_noise_null,0,0.00870885469011514,-0.32212637086092316,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9997185129831809,False,128.0,-0.3165708153043676,conditional_on_independence_bounds_and_bias_envelope,-0.3165708153043676,0.9978549124184972,False
128,9,202609056711009,shared_signal_alternative,0.25,0.20133573118508227,-0.129499494365956,0.3252796699944827,0.005555555556555556,0.0,0.05,0.33782003093565455,False,128.0,-0.12394393880940045,conditional_on_independence_bounds_and_bias_envelope,-0.12394393880940045,0.3173637857002934,False
128,10,202609056711010,noise_free_null,0,0.0063096686992412925,-0.018026468265975554,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9951815259270484,False,128.0,-0.012470912709419999,conditional_on_independence_bounds_and_bias_envelope,-0.012470912709419999,0.7130946165854133,False
128,10,202609056711010,independent_noise_null,0,0.06732120921682329,-0.263514016334215,0.3252796699944827,0.005555555556555556,0.0,0.05,0.8976143172853297,False,128.0,-0.25795846077765944,conditional_on_independence_bounds_and_bias_envelope,-0.25795846077765944,0.8795722291994036,False
128,10,202609056711010,shared_signal_alternative,0.25,0.3036215445770737,-0.02721368097396457,0.3252796699944827,0.005555555556555556,0.0,0.05,0.08082732115297386,False,128.0,-0.021658125417409014,conditional_on_independence_bounds_and_bias_envelope,-0.021658125417409014,0.07352843653103612,False
128,11,202609056711011,noise_free_null,0,0.005817110231512317,-0.018519026733704532,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9994191235899917,False,128.0,-0.012963471177148975,conditional_on_independence_bounds_and_bias_envelope,-0.012963471177148975,0.7502052515097558,False
128,11,202609056711011,independent_noise_null,0,-0.02643888652738373,-0.357274112078422,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.35171855652186645,conditional_on_independence_bounds_and_bias_envelope,-0.35171855652186645,1.0,False
128,11,202609056711011,shared_signal_alternative,0.25,0.15829935059541558,-0.1725358749556227,0.3252796699944827,0.005555555556555556,0.0,0.05,0.5165588055439251,False,128.0,-0.16698031939906716,conditional_on_independence_bounds_and_bias_envelope,-0.16698031939906716,0.49189408014054603,False
128,12,202609056711012,noise_free_null,0,-0.0005721128157521764,-0.024908249780969026,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.019352694224413467,conditional_on_independence_bounds_and_bias_envelope,-0.019352694224413467,1.0,False
128,12,202609056711012,independent_noise_null,0,-0.06020811819546847,-0.3910433437465068,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3854877881899512,conditional_on_independence_bounds_and_bias_envelope,-0.3854877881899512,1.0,False
128,12,202609056711012,shared_signal_alternative,0.25,0.22456620838969002,-0.10626901716134826,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2571586365461785,False,128.0,-0.1007134616047927,conditional_on_independence_bounds_and_bias_envelope,-0.1007134616047927,0.23982762984403713,False
128,13,202609056711013,noise_free_null,0,0.004106784551836813,-0.020229352413380034,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.014673796856824477,conditional_on_independence_bounds_and_bias_envelope,-0.014673796856824477,0.8665390821158887,False
128,13,202609056711013,independent_noise_null,0,0.0415554575974701,-0.2892797679535682,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9639713310313935,False,128.0,-0.2837242123970126,conditional_on_independence_bounds_and_bias_envelope,-0.2837242123970126,0.9522831676484746,False
128,13,202609056711013,shared_signal_alternative,0.25,0.23973472135938115,-0.09110050419165713,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2116771052887692,False,128.0,-0.08554494863510158,conditional_on_independence_bounds_and_bias_envelope,-0.08554494863510158,0.19647151182638597,False
128,14,202609056711014,noise_free_null,0,0.0052306202186033724,-0.019105516746613475,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.013549961190057918,conditional_on_independence_bounds_and_bias_envelope,-0.013549961190057918,0.7926480159810088,False
128,14,202609056711014,independent_noise_null,0,-0.023446448609619877,-0.35428167416065814,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.34872611860410263,conditional_on_independence_bounds_and_bias_envelope,-0.34872611860410263,1.0,False
128,14,202609056711014,shared_signal_alternative,0.25,0.18482603974764117,-0.1460091858033971,0.3252796699944827,0.005555555556555556,0.0,0.05,0.40255345096514095,False,128.0,-0.14045363024684157,conditional_on_independence_bounds_and_bias_envelope,-0.14045363024684157,0.3801466480029215,False
128,15,202609056711015,noise_free_null,0,0.005695052429251851,-0.018641084535964997,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9998347361042601,False,128.0,-0.01308552897940944,conditional_on_independence_bounds_and_bias_envelope,-0.01308552897940944,0.7592122820513509,False
128,15,202609056711015,independent_noise_null,0,-0.027852444247739177,-0.3586876697987775,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3531321142422219,conditional_on_independence_bounds_and_bias_envelope,-0.3531321142422219,1.0,False
128,15,202609056711015,shared_signal_alternative,0.25,0.22011846011038413,-0.11071676544065413,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2715898692433112,False,128.0,-0.10516120988409858,conditional_on_independence_bounds_and_bias_envelope,-0.10516120988409858,0.25364093279408495,False
128,16,202609056711016,noise_free_null,0,0.007734647652039107,-0.01660148931317774,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9604717280324417,False,128.0,-0.011045933756622184,conditional_on_independence_bounds_and_bias_envelope,-0.011045933756622184,0.601625775384194,False
128,16,202609056711016,independent_noise_null,0,0.04541518457577373,-0.2854200409752646,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9560130164671006,False,128.0,-0.279864485418709,conditional_on_independence_bounds_and_bias_envelope,-0.279864485418709,0.943275292932654,False
128,16,202609056711016,shared_signal_alternative,0.25,0.22173929259272668,-0.1090959329583116,0.3252796699944827,0.005555555556555556,0.0,0.05,0.26627396202321785,False,128.0,-0.10354037740175605,conditional_on_independence_bounds_and_bias_envelope,-0.10354037740175605,0.24854957763057559,False
128,17,202609056711017,noise_free_null,0,0.002286524974746197,-0.02204961199047065,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.016494056433915095,conditional_on_independence_bounds_and_bias_envelope,-0.016494056433915095,0.9565659848201674,False
128,17,202609056711017,independent_noise_null,0,-0.032750188131781856,-0.36358541368282016,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3580298581262646,conditional_on_independence_bounds_and_bias_envelope,-0.3580298581262646,1.0,False
128,17,202609056711017,shared_signal_alternative,0.25,0.21844869186993815,-0.11238653368110013,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2771341602307887,False,128.0,-0.10683097812454458,conditional_on_independence_bounds_and_bias_envelope,-0.10683097812454458,0.25895480234114704,False
128,18,202609056711018,noise_free_null,0,0.005051599528985373,-0.019284537436231475,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.013728981879675917,conditional_on_independence_bounds_and_bias_envelope,-0.013728981879675917,0.8051377950894174,False
128,18,202609056711018,independent_noise_null,0,0.013265173194242565,-0.31757005235679575,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9983185287234759,False,128.0,-0.3120144968002402,conditional_on_independence_bounds_and_bias_envelope,-0.3120144968002402,0.9950302607888081,False
128,18,202609056711018,shared_signal_alternative,0.25,0.2770644292491641,-0.05377079630187421,0.3252796699944827,0.005555555556555556,0.0,0.05,0.12403803021920752,False,128.0,-0.048215240745318654,conditional_on_independence_bounds_and_bias_envelope,-0.048215240745318654,0.1137837857927923,False
128,19,202609056711019,noise_free_null,0,0.003860827216512734,-0.020475309748704113,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.014919754192148556,conditional_on_independence_bounds_and_bias_envelope,-0.014919754192148556,0.8810829650023729,False
128,19,202609056711019,independent_noise_null,0,-0.006284401588288469,-0.33711962713932675,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.33156407158277124,conditional_on_independence_bounds_and_bias_envelope,-0.33156407158277124,1.0,False
128,19,202609056711019,shared_signal_alternative,0.25,0.270754083069086,-0.06008114248195227,0.3252796699944827,0.005555555556555556,0.0,0.05,0.1365211670788224,False,128.0,-0.05452558692539671,conditional_on_independence_bounds_and_bias_envelope,-0.05452558692539671,0.1254838004671414,False
128,20,202609056711020,noise_free_null,0,0.0017664592601254615,-0.022569677705091388,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01701412214853583,conditional_on_independence_bounds_and_bias_envelope,-0.01701412214853583,0.9738452918426107,False
128,20,202609056711020,independent_noise_null,0,0.008158439573070884,-0.3226767859779674,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9998081962310114,False,128.0,-0.3171212304214119,conditional_on_independence_bounds_and_bias_envelope,-0.3171212304214119,0.9981172432959665,False
128,20,202609056711020,shared_signal_alternative,0.25,0.2430018423965945,-0.08783338315444378,0.3252796699944827,0.005555555556555556,0.0,0.05,0.20264089055014553,False,128.0,-0.08227782759788822,conditional_on_independence_bounds_and_bias_envelope,-0.08227782759788822,0.18789118840620384,False
128,21,202609056711021,noise_free_null,0,0.006013582179294357,-0.01832255478592249,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9982197560680428,False,128.0,-0.012766999229366935,conditional_on_independence_bounds_and_bias_envelope,-0.012766999229366935,0.7355397866535833,False
128,21,202609056711021,independent_noise_null,0,-0.12036425719377447,-0.45119948274481275,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.4456439271882572,conditional_on_independence_bounds_and_bias_envelope,-0.4456439271882572,1.0,False
128,21,202609056711021,shared_signal_alternative,0.25,0.24762641200633792,-0.08320881354470035,0.3252796699944827,0.005555555556555556,0.0,0.05,0.19030901393494748,False,128.0,-0.07765325798814479,conditional_on_independence_bounds_and_bias_envelope,-0.07765325798814479,0.17620038539576272,False
128,22,202609056711022,noise_free_null,0,0.006521692211206268,-0.017814444754010582,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9921033725156847,False,128.0,-0.012258889197455023,conditional_on_independence_bounds_and_bias_envelope,-0.012258889197455023,0.6968061239157421,False
128,22,202609056711022,independent_noise_null,0,0.08110623100664795,-0.24972899454439032,0.3252796699944827,0.005555555556555556,0.0,0.05,0.8507736917983315,False,128.0,-0.24417343898783478,conditional_on_independence_bounds_and_bias_envelope,-0.24417343898783478,0.83006558408401,False
128,22,202609056711022,shared_signal_alternative,0.25,0.2888272460857147,-0.04200797946532358,0.3252796699944827,0.005555555556555556,0.0,0.05,0.10311267819014275,False,128.0,-0.036452423908768024,conditional_on_independence_bounds_and_bias_envelope,-0.036452423908768024,0.09423896071392023,False
128,23,202609056711023,noise_free_null,0,0.009487816405823262,-0.014848320559393585,0.01878058140866129,0.005555555556555556,0.0,0.05,0.8769268482119695,False,128.0,-0.00929276500283803,conditional_on_independence_bounds_and_bias_envelope,-0.00929276500283803,0.4655338844825947,False
128,23,202609056711023,independent_noise_null,0,0.015473324651316272,-0.31536190089972205,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9972189260379954,False,128.0,-0.3098063453431665,conditional_on_independence_bounds_and_bias_envelope,-0.3098063453431665,0.9932440682461959,False
128,23,202609056711023,shared_signal_alternative,0.25,0.2708912163252011,-0.0599440092258372,0.3252796699944827,0.005555555556555556,0.0,0.05,0.13624023709847985,False,128.0,-0.05438845366928165,conditional_on_independence_bounds_and_bias_envelope,-0.05438845366928165,0.12522018068411664,False
128,24,202609056711024,noise_free_null,0,-0.0015536981802746937,-0.025889835145491542,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.020334279588935984,conditional_on_independence_bounds_and_bias_envelope,-0.020334279588935984,1.0,False
128,24,202609056711024,independent_noise_null,0,0.08548968882509676,-0.24534553672594153,0.3252796699944827,0.005555555556555556,0.0,0.05,0.8345135468705742,False,128.0,-0.23978998116938596,conditional_on_independence_bounds_and_bias_envelope,-0.23978998116938596,0.8130792087177744,False
128,24,202609056711024,shared_signal_alternative,0.25,0.24064198012393123,-0.09019324542710704,0.3252796699944827,0.005555555556555556,0.0,0.05,0.20914082050446062,False,128.0,-0.08463768987055148,conditional_on_independence_bounds_and_bias_envelope,-0.08463768987055148,0.19406202203901993,False
128,25,202609056711025,noise_free_null,0,0.0030229978881079356,-0.02131313907710891,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.015757583520553356,conditional_on_independence_bounds_and_bias_envelope,-0.015757583520553356,0.9253181328021038,False
128,25,202609056711025,independent_noise_null,0,-0.02952694020728037,-0.36036216575831864,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.35480661020176313,conditional_on_independence_bounds_and_bias_envelope,-0.35480661020176313,1.0,False
128,25,202609056711025,shared_signal_alternative,0.25,0.234345059058517,-0.09649016649252128,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2271726775784077,False,128.0,-0.09093461093596572,conditional_on_independence_bounds_and_bias_envelope,-0.09093461093596572,0.2112117913636685,False
128,26,202609056711026,noise_free_null,0,0.008949010093793517,-0.01538712687142333,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9068240949354157,False,128.0,-0.009831571314867773,conditional_on_independence_bounds_and_bias_envelope,-0.009831571314867773,0.5065170274012403,False
128,26,202609056711026,independent_noise_null,0,0.05083494869679563,-0.28000027685424267,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9436042634958888,False,128.0,-0.2744447212976871,conditional_on_independence_bounds_and_bias_envelope,-0.2744447212976871,0.9294458051572635,False
128,26,202609056711026,shared_signal_alternative,0.25,0.2838557806995557,-0.04697944485148257,0.3252796699944827,0.005555555556555556,0.0,0.05,0.11159410010145886,False,128.0,-0.04142388929492701,conditional_on_independence_bounds_and_bias_envelope,-0.04142388929492701,0.10215012041624989,False
128,27,202609056711027,noise_free_null,0,0.0038246535260381717,-0.020511483439178677,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01495592788262312,conditional_on_independence_bounds_and_bias_envelope,-0.01495592788262312,0.8831659130665885,False
128,27,202609056711027,independent_noise_null,0,-0.022388159090280947,-0.35322338464131925,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3476678290847637,conditional_on_independence_bounds_and_bias_envelope,-0.3476678290847637,1.0,False
128,27,202609056711027,shared_signal_alternative,0.25,0.2145997880243734,-0.11623543752666489,0.3252796699944827,0.005555555556555556,0.0,0.05,0.29017444507007023,False,128.0,-0.11067988197010932,conditional_on_independence_bounds_and_bias_envelope,-0.11067988197010932,0.2714681780504862,False
128,28,202609056711028,noise_free_null,0,0.006236970179460742,-0.018099166785756106,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9960640303544229,False,128.0,-0.012543611229200549,conditional_on_independence_bounds_and_bias_envelope,-0.012543611229200549,0.7186404701609169,False
128,28,202609056711028,independent_noise_null,0,0.013998523149516953,-0.31683670240152134,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9979837647038735,False,128.0,-0.3112811468449658,conditional_on_independence_bounds_and_bias_envelope,-0.3112811468449658,0.994467143926428,False
128,28,202609056711028,shared_signal_alternative,0.25,0.2123202656475641,-0.11851495990347419,0.3252796699944827,0.005555555556555556,0.0,0.05,0.2980671618987351,False,128.0,-0.11295940434691863,conditional_on_independence_bounds_and_bias_envelope,-0.11295940434691863,0.2790521277410959,False
128,29,202609056711029,noise_free_null,0,0.008259511254276545,-0.016076625710940304,0.01878058140866129,0.005555555556555556,0.0,0.05,0.939789914349246,False,128.0,-0.010521070154384745,conditional_on_independence_bounds_and_bias_envelope,-0.010521070154384745,0.5602230905111214,False
128,29,202609056711029,independent_noise_null,0,0.030113461019224946,-0.3007217645318134,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9830695229470916,False,128.0,-0.2951662089752578,conditional_on_independence_bounds_and_bias_envelope,-0.2951662089752578,0.9746517970656294,False
128,29,202609056711029,shared_signal_alternative,0.25,0.25865374995270285,-0.07218147559833542,0.3252796699944827,0.005555555556555556,0.0,0.05,0.16304851128410322,False,128.0,-0.06662592004177986,conditional_on_independence_bounds_and_bias_envelope,-0.06662592004177986,0.15043805853614617,False
128,30,202609056711030,noise_free_null,0,0.011244943265962518,-0.013091193699254329,0.01878058140866129,0.005555555556555556,0.0,0.05,0.7596282474606584,False,128.0,-0.007535638142698773,conditional_on_independence_bounds_and_bias_envelope,-0.007535638142698773,0.3416432892129013,False
128,30,202609056711030,independent_noise_null,0,0.05880970140170469,-0.2720255241493336,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9228427873854754,False,128.0,-0.26646996859277805,conditional_on_independence_bounds_and_bias_envelope,-0.26646996859277805,0.9067182287072569,False
128,30,202609056711030,shared_signal_alternative,0.25,0.1862599504924967,-0.1445752750585416,0.3252796699944827,0.005555555556555556,0.0,0.05,0.39671312086261007,False,128.0,-0.13901971950198602,conditional_on_independence_bounds_and_bias_envelope,-0.13901971950198602,0.3744624439747035,False
128,31,202609056711031,noise_free_null,0,0.006057339628744099,-0.01827879733647275,0.01878058140866129,0.005555555556555556,0.0,0.05,0.9978637386714582,False,128.0,-0.012723241779917191,conditional_on_independence_bounds_and_bias_envelope,-0.012723241779917191,0.7322474082889866,False
128,31,202609056711031,independent_noise_null,0,-0.002481885113697766,-0.33331711066473607,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3277615551081805,conditional_on_independence_bounds_and_bias_envelope,-0.3277615551081805,1.0,False
128,31,202609056711031,shared_signal_alternative,0.25,0.2171727413899481,-0.11366248416109018,0.3252796699944827,0.005555555556555556,0.0,0.05,0.28141703831301373,False,128.0,-0.10810692860453462,conditional_on_independence_bounds_and_bias_envelope,-0.10810692860453462,0.263062306331739,False
128,32,202609056711032,noise_free_null,0,0.002504954335187462,-0.021831182630029384,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01627562707347383,conditional_on_independence_bounds_and_bias_envelope,-0.01627562707347383,0.9481005036367297,False
128,32,202609056711032,independent_noise_null,0,-0.003016427151788349,-0.33385165270282663,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3282960971462711,conditional_on_independence_bounds_and_bias_envelope,-0.3282960971462711,1.0,False
128,32,202609056711032,shared_signal_alternative,0.25,0.30072214813591436,-0.03011307741512389,0.3252796699944827,0.005555555556555556,0.0,0.05,0.08486096685488931,False,128.0,-0.024557521858568333,conditional_on_independence_bounds_and_bias_envelope,-0.024557521858568333,0.0772682813474166,False
128,33,202609056711033,noise_free_null,0,0.005285972601198367,-0.01905016436401848,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.013494608807462925,conditional_on_independence_bounds_and_bias_envelope,-0.013494608807462925,0.7887386753791256,False
128,33,202609056711033,independent_noise_null,0,0.009374640246550976,-0.32146058530448735,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9995871254958391,False,128.0,-0.3159050297479318,conditional_on_independence_bounds_and_bias_envelope,-0.3159050297479318,0.9975148181797975,False
128,33,202609056711033,shared_signal_alternative,0.25,0.24681714949844893,-0.08401807605258935,0.3252796699944827,0.005555555556555556,0.0,0.05,0.19242830647396966,False,128.0,-0.07846252049603379,conditional_on_independence_bounds_and_bias_envelope,-0.07846252049603379,0.1782079270357452,False
128,34,202609056711034,noise_free_null,0,-0.002236588898839619,-0.026572725864056467,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.021017170307500912,conditional_on_independence_bounds_and_bias_envelope,-0.021017170307500912,1.0,False
128,34,202609056711034,independent_noise_null,0,-0.08593744954685069,-0.41677267509788896,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.41121711954133344,conditional_on_independence_bounds_and_bias_envelope,-0.41121711954133344,1.0,False
128,34,202609056711034,shared_signal_alternative,0.25,0.17539302775445237,-0.15544219779658594,0.3252796699944827,0.005555555556555556,0.0,0.05,0.44189276823012463,False,128.0,-0.14988664224003037,conditional_on_independence_bounds_and_bias_envelope,-0.14988664224003037,0.4185364565337538,False
128,35,202609056711035,noise_free_null,0,0.0027263641371895815,-0.021609772828027268,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01605421727147171,conditional_on_independence_bounds_and_bias_envelope,-0.01605421727147171,0.9388191175709517,False
128,35,202609056711035,independent_noise_null,0,0.03722860198000202,-0.2936066235710363,0.3252796699944827,0.005555555556555556,0.0,0.05,0.97199627970048,False,128.0,-0.2880510680144807,conditional_on_independence_bounds_and_bias_envelope,-0.2880510680144807,0.9615187339496092,False
128,35,202609056711035,shared_signal_alternative,0.25,0.3013725387801153,-0.029462686770923,0.3252796699944827,0.005555555556555556,0.0,0.05,0.08394245278755755,False,128.0,-0.023907131214367446,conditional_on_independence_bounds_and_bias_envelope,-0.023907131214367446,0.07641631169774142,False
128,36,202609056711036,noise_free_null,0,0.005516200371512496,-0.018819936593704352,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.013264381037148795,conditional_on_independence_bounds_and_bias_envelope,-0.013264381037148795,0.7722529448901864,False
128,36,202609056711036,independent_noise_null,0,-0.010065460609167994,-0.3409006861602063,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.33534513060365073,conditional_on_independence_bounds_and_bias_envelope,-0.33534513060365073,1.0,False
128,36,202609056711036,shared_signal_alternative,0.25,0.2559462846424665,-0.07488894090857177,0.3252796699944827,0.005555555556555556,0.0,0.05,0.16946454711646253,False,128.0,-0.06933338535201622,conditional_on_independence_bounds_and_bias_envelope,-0.06933338535201622,0.15649110085466528,False
128,37,202609056711037,noise_free_null,0,0.010856891698922084,-0.013479245266294763,0.01878058140866129,0.005555555556555556,0.0,0.05,0.7876497577887388,False,128.0,-0.007923689709739206,conditional_on_independence_bounds_and_bias_envelope,-0.007923689709739206,0.36745934065556435,False
128,37,202609056711037,independent_noise_null,0,0.01310865970414826,-0.31772656584689,0.3252796699944827,0.005555555556555556,0.0,0.05,0.998386052502358,False,128.0,-0.3121710102903345,conditional_on_independence_bounds_and_bias_envelope,-0.3121710102903345,0.9951465597540013,False
128,37,202609056711037,shared_signal_alternative,0.25,0.30237620753271105,-0.02845901801832724,0.3252796699944827,0.005555555556555556,0.0,0.05,0.08254061232618365,False,128.0,-0.022903462461771683,conditional_on_independence_bounds_and_bias_envelope,-0.022903462461771683,0.07511643651196012,False
128,38,202609056711038,noise_free_null,0,0.0027594122793223284,-0.02157672468589452,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01602116912933896,conditional_on_independence_bounds_and_bias_envelope,-0.01602116912933896,0.9373746171094954,False
128,38,202609056711038,independent_noise_null,0,-0.012229376379994147,-0.34306460193103244,0.3252796699944827,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.3375090463744769,conditional_on_independence_bounds_and_bias_envelope,-0.3375090463744769,1.0,False
128,38,202609056711038,shared_signal_alternative,0.25,0.2482681467589685,-0.08256707879206977,0.3252796699944827,0.005555555556555556,0.0,0.05,0.18864007455725193,False,128.0,-0.07701152323551422,conditional_on_independence_bounds_and_bias_envelope,-0.07701152323551422,0.1746199169000436,False
128,39,202609056711039,noise_free_null,0,0.005446264478834915,-0.018889872486381933,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.013334316929826376,conditional_on_independence_bounds_and_bias_envelope,-0.013334316929826376,0.7772980196151054,False
128,39,202609056711039,independent_noise_null,0,0.005715839607091343,-0.32511938594394696,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9999992726061636,False,128.0,-0.3195638303873914,conditional_on_independence_bounds_and_bias_envelope,-0.3195638303873914,0.9990754117401156,False
128,39,202609056711039,shared_signal_alternative,0.25,0.2965186715329002,-0.03431655401813809,0.3252796699944827,0.005555555556555556,0.0,0.05,0.09099202201507577,False,128.0,-0.02876099846158253,conditional_on_independence_bounds_and_bias_envelope,-0.02876099846158253,0.082960410807406,False
128,40,202609056711040,noise_free_null,0,0.00481382584227595,-0.019522311122940898,0.01878058140866129,0.005555555556555556,0.0,0.05,1.0,False,128.0,-0.01396675556638534,conditional_on_independence_bounds_and_bias_envelope,-0.01396675556638534,0.8213397813073173,False
128,40,202609056711040,independent_noise_null,0,0.008245829776872104,-0.3225893957741662,0.3252796699944827,0.005555555556555556,0.0,0.05,0.9997951019808129,False,128.0,-0.3170338402176106,conditional_on_independence_bounds_and_bias_envelope,-0.3170338402176106,0.9980767314954778,False
