replication,seed,condition,clusters,reject,fold_scheme,lag,n,periods,calendar_gaps,mean_product,standard_error,statistic,p_one_sided,inference_status,nuisance_r2
203,202609058430203,independent_forecast_null,50,False,contiguous,0,4000,50,0,-0.004603760510089343,0.012006002884186266,-0.3834548895663849,0.649308744173186,computed,-0.02109970141638029
204,202609058430204,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.0039393459851094935,0.009830231928306562,0.40073784767640963,0.3443065712417341,computed,-0.03177034167388548
205,202609058430205,independent_forecast_null,50,True,contiguous,0,4000,50,0,0.021824149706720787,0.010541616949390762,2.07028483500172,0.0192128394332481,computed,-0.02771726457432666
206,202609058430206,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.006750709220304901,0.012525646588887876,0.5389509573337149,0.2949603474208996,computed,-0.026771836935012505
207,202609058430207,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.016376143189140397,0.013222918402958864,1.2384666296871303,0.10777154406464551,computed,-0.023674608312437062
208,202609058430208,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.008474179992536836,0.011810651961200434,0.7175031505776012,0.23653184655620985,computed,-0.027951506916257474
209,202609058430209,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.01919234855118604,0.013405040632128253,1.4317262496905214,0.07611109048093387,computed,-0.025631619084610424
210,202609058430210,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.003495291345337856,0.014052207640933302,0.24873610144759506,0.4017824606780204,computed,-0.03846949870233107
211,202609058430211,independent_forecast_null,50,False,contiguous,0,4000,50,0,-0.010740637182274495,0.010449011683617847,-1.0279093858334816,0.8480037729546228,computed,-0.025186703433417
212,202609058430212,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.0038879164384238328,0.01251151928957899,0.31074694834720273,0.37799650163636356,computed,-0.028309240840420635
213,202609058430213,independent_forecast_null,50,False,contiguous,0,4000,50,0,-0.0034372548978547643,0.011590105626776937,-0.29656803902749435,0.6166018426128099,computed,-0.033742243996546684
214,202609058430214,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.0036304659222956234,0.009456716080525783,0.3839034492927035,0.35052500486767113,computed,-0.026525809355722796
215,202609058430215,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.0004959943194544229,0.011156700682859564,0.04445707862508462,0.4822700322110838,computed,-0.033200923513947656
216,202609058430216,independent_forecast_null,50,False,contiguous,0,4000,50,0,-0.00033849939761442015,0.012560643231890026,-0.02694920883948118,0.5107498776129268,computed,-0.033288221869112844
217,202609058430217,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.011330909138494523,0.011698939403589166,0.9685415701032067,0.16638698421945675,computed,-0.012288725867390493
218,202609058430218,independent_forecast_null,50,False,contiguous,0,4000,50,0,-0.017852079249044195,0.012516521355767661,-1.426281211977311,0.9231064072014058,computed,-0.0242472452954392
219,202609058430219,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.008900010755091408,0.012933697180800518,0.688125802752137,0.24568678148424644,computed,-0.029822200974332747
220,202609058430220,independent_forecast_null,50,False,contiguous,0,4000,50,0,-0.0032338709110037527,0.01215310475862279,-0.2660942183279773,0.6049166761793261,computed,-0.02848454186020466
221,202609058430221,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.006429345565270832,0.01097477447391108,0.585829401830032,0.2789950817061659,computed,-0.02449227723182812
222,202609058430222,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.0008235415923129423,0.010433026636373159,0.07893601933707232,0.4685417566628891,computed,-0.030257417544134357
223,202609058430223,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.012393147719845373,0.011031046655950533,1.1234788598378447,0.13061708701317842,computed,-0.03443207296020634
224,202609058430224,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.01441797329981973,0.012994586993904197,1.1095368638174685,0.13359932536328423,computed,-0.02566342988410142
225,202609058430225,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.014655691489924991,0.013693885062452088,1.0702361983532436,0.14225650228724157,computed,-0.029491598295148913
226,202609058430226,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.009668165618856129,0.011570080861886513,0.8356178089216677,0.2016849733575018,computed,-0.029596023591387688
227,202609058430227,independent_forecast_null,50,False,contiguous,0,4000,50,0,0.007104499112160472,0.011338845416507032,0.6265628334449096,0.2654729187126441,computed,-0.029850206371557553
